Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.39,Heks'nkaas Origineel,"200 gPrijs per KG € 16,95",,False,False,https://www.ah.nl/producten/product/wi213365/heks-nkaas-origineel,Inhoud en gewicht200 Gram,,,1.9 g,1664 kJ (403 kcal),,,,9.7 g,,,,,,39.4 g,,,,,,,,,,,,,,,,,4.8 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,5.95,AH Goudse jong 48+ plakken voordeel,"400 gPrijs per KG € 14,88",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi121178/ah-goudse-jong-48-plakken-voordeel,Inhoud en gewicht400 GramPortiegrootte: 29 gramAantal porties: 14,,,23 g,1500 kJ (360 kcal),,,,0 g,,,,,,30 g,,,,,,,,,,,,0 g,,,8.9 g,,20 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.09,AH Goudse jong 48+,"190 gPrijs per KG € 16,26",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi2600/ah-goudse-jong-48,Inhoud en gewicht190 GramPortiegrootte: 32 gramAantal porties: 6,,,23 g,1500 kJ (360 kcal),,,,0 g,,,,,,30 g,,,,,,,,,,,,0 g,,,8.9 g,,20 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.49,AH Biologisch Kipfilet,"ca. 100 gPrijs per KG € 34,90",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi280081/ah-biologisch-kipfilet,Inhoud en gewicht100 GramPortiegrootte: 15 gramAantal porties: 6.5,,,20 g,531 kJ (126 kcal),,,,2.9 g,,,,,,3.8 g,,,,,,,,,,,,0.1 g,,,3.1 g,,0.7 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.25,AH Groene pesto,"90 gPrijs per KG € 36,11",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi217297/ah-groene-pesto,Inhoud en gewicht90 GramPortiegrootte: 10 gramAantal porties: 9,,,6.1 g,2404 kJ (583 kcal),,,,4 g,,,,,,60 g,,,,,,,,,,,,1.5 g,,,49 g,,8.8 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,6.19,AH Goudse jong belegen 48+ plakken voordeel,"400 gPrijs per KG € 15,48",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi121168/ah-goudse-jong-belegen-48-plakken-voordeel,Inhoud en gewicht400 GramPortiegrootte: 29 gramAantal porties: 14,,,24 g,1555 kJ (375 kcal),,,,0 g,,,,,,31 g,,,,,,,,,,,,0 g,,,9.4 g,,21 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,15.40,AH Goudse oud 48+ plakken 4-pack,per pakket,,False,False,https://www.ah.nl/producten/product/wi545536/ah-goudse-oud-48-plakken-4-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.25,AH Goudse jong belegen 48+ plakken,"190 gPrijs per KG € 17,11",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi2601/ah-goudse-jong-belegen-48-plakken,Inhoud en gewicht190 GramPortiegrootte: 32 gramAantal porties: 6,,,24 g,1555 kJ (375 kcal),,,,0 g,,,,,,31 g,,,,,,,,,,,,0 g,,,9.4 g,,21 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.53,AH Zaanlander Jong 48+ plakken,"ca. 210 gPrijs per KG € 16,89",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi104392/ah-zaanlander-jong-48-plakken,Inhoud en gewicht239 GramPortiegrootte: 20 gramAantal porties: 12,,,23 g,1501 kJ (362 kcal),,,,0 g,,,,,,30 g,,,,,,,,,,,,0 g,,,10 g,,19 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,4.69,AH Biologisch Spekreepjes,"200 gPrijs per KG € 23,45",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi130257/ah-biologisch-spekreepjes,Inhoud en gewicht200 GramPortiegrootte: 100 gramAantal porties: 2,,,16 g,1465 kJ (354 kcal),,,,0.5 g,,,,,,32 g,,,,,,,,,,,,0 g,,,20 g,,12 g,,
