Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,6.49,Monini Olijfolie gran frutatto extra vierge,"500 mlPrijs per LT € 12,98",,False,False,https://www.ah.nl/producten/product/wi121662/monini-olijfolie-gran-frutatto-extra-vierge,Inhoud en gewicht500 Milliliter,,,0 g,3404 kJ (828 kcal),,,,0 g,,,,,,92 g,,,,,,,,,17 mg,,,,,,,,14 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,4.29,Bertolli Extra vergine olijfolie originale spray,"200 mlPrijs per LT € 21,45",,False,False,https://www.ah.nl/producten/product/wi216487/bertolli-extra-vergine-olijfolie-originale-spray,Inhoud en gewicht200 Milliliter,,,0 g,3382 kJ (823 kcal),,,,0 g,,,,,,91 g,,,,,,,,,,,,,,,,,14 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,5.99,BioToday Kokosolie koudgeperst,"400 gPrijs per KG € 14,98",,True,True,https://www.ah.nl/producten/product/wi227680/biotoday-kokosolie-koudgeperst,Inhoud en gewicht400 Gram,,,0 g,3768 kJ (900 kcal),,,,0 g,,,,,,100 g,,,,,,,,,,,,0 g,,,,,87 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.25,AH Pastasaus tradizionale,"600 gPrijs per KG € 5,42",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi416646/ah-pastasaus-tradizionale,Inhoud en gewicht600 GramPortiegrootte: 600 gramAantal porties: 1,,,2 g,166 kJ (39 kcal),,,,7 g,,,,,,0.1 g,,,,,,,,,,,,1.1 g,,,0.1 g,,0 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,5.79,La Tourangelle Vierge sesamolie,"250 mlPrijs per LT € 23,16",,False,False,https://www.ah.nl/producten/product/wi234472/la-tourangelle-vierge-sesamolie,Inhoud en gewicht250 Milliliter,,,0 g,3700 kJ (900 kcal),,,,0 g,,,,,,100 g,,,,,,,,,,,,,41 g,43 g,,,16 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,4.99,Fundo Bouillon kip,"500 mlPrijs per LT € 9,98",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi421474/fundo-bouillon-kip,Inhoud en gewicht500 Milliliter,,,3.8 g,20 kcal (85 kJ),,,,1.2 g,,,,,,0.1 g,,,,,,,,,,,,,,,,,0.1 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.19,Princes Tonijnmoot in olijfolie,"160 gPrijs per KG € 19,94",,False,False,https://www.ah.nl/producten/product/wi476980/princes-tonijnmoot-in-olijfolie,Inhoud en gewicht160 Gram,,,24 g,704 kJ (168 kcal),,,,< 0.1 g,,,,,,8 g,,,,,,,,,,,,,,,,,1.2 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.19,Unox Kip party knaks,"400 gPrijs per KG € 7,98",,False,False,https://www.ah.nl/producten/product/wi519599/unox-kip-party-knaks,Inhoud en gewicht30 Stuks. 400 GramUitlekgewicht: 0.2 KilogramAantal porties: 10,,,11 g,134 kcal (559 kJ),,,,5.8 g,,,,,,7.4 g,,,,,,,,,,,,1.3 g,,,,,2.4 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,7.49,AH Frituurolie,"2 lPrijs per LT € 3,75",Nutri-Score D,True,True,https://www.ah.nl/producten/product/wi62423/ah-frituurolie,Inhoud en gewicht2 Liter,,,0 g,3404 kJ (828 kcal),,,,0 g,,,,,,92 g,,,,,,,,,,,,0 g,,,76 g,,16 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.49,Souq Tahina ongeroosterde sesampasta,"190 gPrijs per KG € 18,37",,False,False,https://www.ah.nl/producten/product/wi450277/souq-tahina-ongeroosterde-sesampasta,Inhoud en gewicht190 Gram,,,22.8 g,2680 kJ (648 kcal),,,,8.5 g,,,,,,56.3 g,,,,,,,,,,,,8.1 g,,,,,8 g,,
