Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
snoep-koek-chips-en-chocolade,2.69,Duyvis Borrelnootjes provencale,"450 gPrijs per KG € 5,98",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi477625/duyvis-borrelnootjes-provencale,,,14 g,2382 kJ (572 kcal),,,,40 g,,102 mg,,,,39 g,,,65.4 µg,,6.8 mg,,,,3.4 mg,72 µg,,2.8 g,27 g,6.5 g,,,5.3 g,,
snoep-koek-chips-en-chocolade,2.15,Peijnenburg Ontbijtkoek parelkandij ongesneden,"465 gNormale prijs per KG € 4,62",,False,False,https://www.ah.nl/producten/product/wi229282/peijnenburg-ontbijtkoek-parelkandij-ongesneden,,,2.4 g,1338 kJ (316 kcal),,,,69.4 g,,,,,,2.4 g,,,,,,,,,,,,3.6 g,,,,,0.6 g,,
snoep-koek-chips-en-chocolade,3.25,Haribo Kindermix,"375 gNormale prijs per KG € 8,67",,False,False,https://www.ah.nl/producten/product/wi439301/haribo-kindermix,,,2.9 g,339 kcal (1439 kJ),,,,80 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,0.1 g,,
snoep-koek-chips-en-chocolade,6.19,AH Notenmix ongebrand,"500 gPrijs per KG € 12,38",Nutri-Score B,True,True,https://www.ah.nl/producten/product/wi460618/ah-notenmix-ongebrand,,,19 g,2688 kJ (650 kcal),,,,10 g,,202.5 mg,,,,58 g,,,,,,,,,12.3 mg,,,6.1 g,,,49 g,,7.1 g,,
snoep-koek-chips-en-chocolade,1.75,AH Bitterkoekjes,"250 gPrijs per KG € 7,00",Nutri-Score C,False,True,https://www.ah.nl/producten/product/wi211349/ah-bitterkoekjes,,,9.6 g,1804 kJ (429 kcal),,,,65 g,,,,,,13 g,,,,,,,,,,,,5.9 g,,,12 g,,0.9 g,,
snoep-koek-chips-en-chocolade,1.89,Hero B'tween zero mueslireep melkchocolade,"120 gPrijs per KG € 15,75",,False,False,https://www.ah.nl/producten/product/wi518742/hero-b-tween-zero-mueslireep-melkchocolade,,,6.8 g,1358 kJ (325 kcal),,,,68 g,,,,,,8.9 g,,,,,,,,,,,,4.8 g,,,,,5 g,,
snoep-koek-chips-en-chocolade,1.09,Milka Tablet melk oreo,"100 gNormale prijs per KG € 10,90",,False,False,https://www.ah.nl/producten/product/wi209340/milka-tablet-melk-oreo,,,4.8 g,2350 kJ (564 kcal),,,,56 g,,,,,,35 g,,,,,,,,,,,,1.6 g,,,,,20 g,,
snoep-koek-chips-en-chocolade,1.49,Wester Ruwe rietsuiker,"750 gPrijs per KG € 1,99",,False,False,https://www.ah.nl/producten/product/wi221441/wester-ruwe-rietsuiker,,,0 g,1700 kJ (400 kcal),,,,100 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
snoep-koek-chips-en-chocolade,1.25,AH Chips cheese onion,"250 gPrijs per KG € 5,00",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi448462/ah-chips-cheese-onion,,,5.9 g,2236 kJ (536 kcal),,,,52 g,,,,,,33 g,,,,,,,,,,,,3.8 g,,,29 g,,3.4 g,,
snoep-koek-chips-en-chocolade,1.99,Cheetos Nibbit sticks party pack,"150 gPrijs per KG € 13,27",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi517004/cheetos-nibbit-sticks-party-pack,,,4.3 g,1964 kJ (469 kcal),,,,64 g,,,,,,21 g,,,,,,,,,,,,2.9 g,,,,,1.8 g,,
snoep-koek-chips-en-chocolade,3.98,LU Time Out Chocolade koekjes pakket,per pakket,,False,False,https://www.ah.nl/producten/product/wi544184/lu-time-out-chocolade-koekjes-pakket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snoep-koek-chips-en-chocolade,1.95,Frisia Marshmallows barbecue,"275 gPrijs per KG € 7,09",,False,False,https://www.ah.nl/producten/product/wi514784/frisia-marshmallows-barbecue,,,4.7 g,1375 kJ (324 kcal),,,,76 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,< 0.1 g,,
snoep-koek-chips-en-chocolade,1.09,AH Choco's rozijn,"200 gPrijs per KG € 5,45",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi144880/ah-choco-s-rozijn,,,5 g,1793 kJ (427 kcal),,,,64 g,,,,,,16 g,,,,,,,,,,,,3.5 g,,,5.8 g,,9.8 g,,
snoep-koek-chips-en-chocolade,2.79,Nature Valley Crunchy haver en honing koek,5 stuks,,False,False,https://www.ah.nl/producten/product/wi407163/nature-valley-crunchy-haver-en-honing-koek,,,8.7 g,1960 kJ (467 kcal),,,,64.3 g,,,,,,18.1 g,,,,,,,,,,,,6.4 g,,,,,2.2 g,,
snoep-koek-chips-en-chocolade,1.59,Doritos Dippers naturel,"185 gPrijs per KG € 8,59",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi516971/doritos-dippers-naturel,,,6.5 g,1975 kJ (472 kcal),,,,64 g,,,,,,20 g,,,,,,,,,,,,6.8 g,,,,,2.1 g,,
snoep-koek-chips-en-chocolade,2.59,Wasa Delicate cracker seasalt,"180 gPrijs per KG € 14,39",,False,False,https://www.ah.nl/producten/product/wi376943/wasa-delicate-cracker-seasalt,,,9 g,1790 kJ (425 kcal),,,,68.7 g,,,,,,11.5 g,,,,,,,,,,,,5.5 g,,,,,1.5 g,,
snoep-koek-chips-en-chocolade,1.99,AH Scrocchi truffel,"200 gNormale prijs per KG € 9,95",Nutri-Score D,True,True,https://www.ah.nl/producten/product/wi458893/ah-scrocchi-truffel,,,9.9 g,1839 kJ (437 kcal),,,,69 g,,,,,,13 g,,,,,,,,,,,,2.1 g,,,12 g,,0.8 g,,
snoep-koek-chips-en-chocolade,1.08,AH Provencale borrelnoten,"250 gPrijs per KG € 4,32",Nutri-Score D,True,True,https://www.ah.nl/producten/product/wi447566/ah-provencale-borrelnoten,,,14 g,2134 kJ (511 kcal),,,,44 g,,,,,,30 g,,,,,,,,,,,,4.7 g,,,26 g,,4.1 g,,
snoep-koek-chips-en-chocolade,1.19,AH Japanse mix,"250 gPrijs per KG € 4,76",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi468279/ah-japanse-mix,,,7.8 g,1690 kJ (400 kcal),,,,77 g,,,,,,6.1 g,,,,,,,,,,,,2.8 g,,,4.6 g,,1.4 g,,
snoep-koek-chips-en-chocolade,1.69,McVitie's Crunchy Haverkoek,"300 gPrijs per KG € 5,63",,False,False,https://www.ah.nl/producten/product/wi450886/mcvitie-s-crunchy-haverkoek,,,7.4 g,1976 kJ (472 kcal),,,,61.8 g,,,,,,20.2 g,,,,,,,,,,,,6.5 g,,,,,8.8 g,,
snoep-koek-chips-en-chocolade,1.79,Wasa Sandwich tomato & basil 3-pack,"120 gPrijs per KG € 14,92",,False,False,https://www.ah.nl/producten/product/wi169768/wasa-sandwich-tomato-en-basil-3-pack,,,12 g,2005 kJ (479 kcal),,,,53.5 g,,,,,,23 g,,,,,,,,,,,,5 g,,,,,8 g,,
snoep-koek-chips-en-chocolade,2.29,Autodrop Smaak chaos mix total loss,"280 gNormale prijs per KG € 8,18",,False,False,https://www.ah.nl/producten/product/wi447977/autodrop-smaak-chaos-mix-total-loss,,,3.8 g,1424 kJ (335 kcal),,,,79 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,0.2 g,,
snoep-koek-chips-en-chocolade,1.59,AH Chocoladekruidnoten,"300 gPrijs per KG € 5,30",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi165247/ah-chocoladekruidnoten,,,5.6 g,1971 kJ (470 kcal),,,,68 g,,,,,,19 g,,,,,,,,,,,,2.1 g,,,8.2 g,,11 g,,
snoep-koek-chips-en-chocolade,2.99,Snickers Mini's,"333 gNormale prijs per KG € 8,98",,False,False,https://www.ah.nl/producten/product/wi221563/snickers-mini-s,,,8.7 g,2044 kJ (488 kcal),,,,60 g,,,,,,23 g,,,,,,,,,,,,,,,,,7.8 g,,
snoep-koek-chips-en-chocolade,1.85,Bolletje Goed bezig stevige havermoutreep naturel,"210 gPrijs per KG € 8,81",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi457694/bolletje-goed-bezig-stevige-havermoutreep-naturel,,,9.6 g,1887 kJ (451 kcal),,,,58 g,,,,,,17 g,,,,,,,,,,,,14 g,,,,,1.8 g,,
snoep-koek-chips-en-chocolade,3.69,AH Walnoten ongezouten,"110 gPrijs per KG € 33,55",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi140736/ah-walnoten-ongezouten,,,17 g,2874 kJ (697 kcal),,,,3.2 g,,,,,,67 g,,,,,,,,,,,,6.4 g,,,60 g,,6.9 g,,
snoep-koek-chips-en-chocolade,1.99,Lotus Biscoff original speculoos xl koek,"300 gPrijs per KG € 6,63",,False,False,https://www.ah.nl/producten/product/wi395027/lotus-biscoff-original-speculoos-xl-koek,,,4.9 g,2032 kJ (484 kcal),,,,72.6 g,,,,,,19 g,,,,,,,,,,,,1.3 g,,,,,8 g,,
snoep-koek-chips-en-chocolade,1.99,Liga Evergreen koekjes bosvruchten,"250 gNormale prijs per KG € 7,96",,False,False,https://www.ah.nl/producten/product/wi32658/liga-evergreen-koekjes-bosvruchten,,240 mg,6.7 g,392 kcal (1650 kJ),,6.9 mg,,68 g,,,,,,8.6 g,,,,,,,1 mg,,,,,7.7 g,,,,,0.9 g,,
snoep-koek-chips-en-chocolade,1.19,AH Fruitbiscuits bosvruchten,"262 gPrijs per KG € 4,54",Nutri-Score C,False,True,https://www.ah.nl/producten/product/wi407188/ah-fruitbiscuits-bosvruchten,,,9.5 g,1685 kJ (399 kcal),,,,71 g,,,,,,7.1 g,,,,,,,,,,,,6.2 g,,,6.1 g,,1 g,,
snoep-koek-chips-en-chocolade,1.89,Red Band Dropfruit duo's,"280 gPrijs per KG € 6,75",,False,False,https://www.ah.nl/producten/product/wi480705/red-band-dropfruit-duo-s,,,5.1 g,1412 kJ (334 kcal),,,,79 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,0.2 g,,
snoep-koek-chips-en-chocolade,1.89,Lay's Max cheddar & onion flavour,"185 gPrijs per KG € 10,22",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi516961/lay-s-max-cheddar-en-onion-flavour,,,6.5 g,2155 kJ (516 kcal),,,,53 g,,,,,,30 g,,,,,,,,,,,,3.9 g,,,,,3.2 g,,
snoep-koek-chips-en-chocolade,1.49,AH Roomboter vulkoeken met banketspijs,"420 gNormale prijs per KG € 3,55",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi517350/ah-roomboter-vulkoeken-met-banketspijs,,,5.8 g,1758 kJ (419 kcal),,,,62 g,,,,,,16 g,,,,,,,,,,,,1.3 g,,,5.5 g,,9.8 g,,
snoep-koek-chips-en-chocolade,1.35,LU Tuc mini original,"100 gPrijs per KG € 13,50",,False,False,https://www.ah.nl/producten/product/wi168436/lu-tuc-mini-original,,,8.8 g,486 kcal (2042 kJ),,,,69 g,,,,,,19 g,,,,,,,,,,,,2.5 g,,,,,1.7 g,,
snoep-koek-chips-en-chocolade,0.82,AH Kletskoppen met stukjes pinda,"175 gPrijs per KG € 4,69",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi1051/ah-kletskoppen-met-stukjes-pinda,,,11 g,2182 kJ (522 kcal),,,,55 g,,,,,,28 g,,,,,,,,,,,,3 g,,,20 g,,7.9 g,,
snoep-koek-chips-en-chocolade,1.75,Lay's Bugles sweet chilli,"125 gPrijs per KG € 14,00",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi477606/lay-s-bugles-sweet-chilli,,,5.9 g,2260 kJ (540 kcal),,,,56 g,,,,,,32 g,,,,,,,,,,,,2.1 g,,,,,3.5 g,,
snoep-koek-chips-en-chocolade,2.29,Knoppers Nut Bar,"200 gPrijs per KG € 11,45",,False,False,https://www.ah.nl/producten/product/wi467256/knoppers-nut-bar,,,8.4 g,2233 kJ (535 kcal),,,,52.3 g,,,,,,31.8 g,,,,,,,,,,,,,,,,,14.4 g,,
snoep-koek-chips-en-chocolade,2.99,Duyvis Borrelnootjes Cocktail,"450 gPrijs per KG € 6,64",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi477626/duyvis-borrelnootjes-cocktail,,,15 g,2405 kJ (578 kcal),,,,38 g,,102 mg,,,,40 g,,,65.5 µg,,6.8 mg,,,,3.4 mg,72 µg,,2.8 g,28 g,6.3 g,,,5.3 g,,
snoep-koek-chips-en-chocolade,1.85,AH Rozijnen,"500 gPrijs per KG € 3,70",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi126872/ah-rozijnen,,,3 g,1460 kJ (345 kcal),,,,80 g,,,,,,0.5 g,,,,,,,,,,,,3.5 g,,,0 g,,0.1 g,,
snoep-koek-chips-en-chocolade,1.99,Sultana Crunchers kaas-tomaat,"175 gPrijs per KG € 11,37",,False,False,https://www.ah.nl/producten/product/wi371400/sultana-crunchers-kaas-tomaat,,,8.5 g,1700 kJ (403 kcal),,,,66.6 g,,,,,,10.5 g,,,,,,,,,,,,4.4 g,,,,,1.8 g,,
snoep-koek-chips-en-chocolade,1.69,Haribo Bananas,"240 gPrijs per KG € 7,04",,False,False,https://www.ah.nl/producten/product/wi451273/haribo-bananas,,,2.9 g,377 kcal (1603 kJ),,,,91 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,< 0.1 g,,
snoep-koek-chips-en-chocolade,3.99,M&M'S Pinda,"400 gPrijs per KG € 9,98",,False,False,https://www.ah.nl/producten/product/wi171437/m-en-m-s-pinda,,,9.8 g,2190 kJ (524 kcal),,,,59 g,,,,,,26 g,,,,,,,,,,,,,,,,,11 g,,
snoep-koek-chips-en-chocolade,0.69,AH Dry roast pinda's gezouten,"150 gPrijs per KG € 4,60",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi467585/ah-dry-roast-pinda-s-gezouten,,,25 g,2469 kJ (596 kcal),,,,14 g,,,,,,47 g,,,,,,,,,,,,8.4 g,,,40 g,,7.5 g,,
snoep-koek-chips-en-chocolade,1.96,AH Picolientje,4 stuks,,False,False,https://www.ah.nl/producten/product/wi425895/ah-picolientje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snoep-koek-chips-en-chocolade,2.95,Sportlife Smashmint sugar free gum 4-pack,"72 gPrijs per KG € 40,97",,False,False,https://www.ah.nl/producten/product/wi458512/sportlife-smashmint-sugar-free-gum-4-pack,,,0 g,752 kJ (180 kcal),,,,69 g,,,,,,0.9 g,,,,,,,,,,,,,,,,,0.7 g,,
snoep-koek-chips-en-chocolade,1.75,Lay's Pomtips original,"125 gPrijs per KG € 14,00",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi195943/lay-s-pomtips-original,,,6.6 g,2129 kJ (508 kcal),,,,63 g,,,,,,25 g,,,,,,,,,,,,2.6 g,,,,,2 g,,
snoep-koek-chips-en-chocolade,2.49,Liga Milkbreak duo melk chocolade biscuits,"245 gNormale prijs per KG € 10,16",,False,False,https://www.ah.nl/producten/product/wi132035/liga-milkbreak-duo-melk-chocolade-biscuits,,438 mg,9.3 g,1870 kJ (445 kcal),,7.7 mg,,63 g,,,,,,17 g,,,,,,,1.4 mg,,,,,2.8 g,,,,,6.2 g,,
snoep-koek-chips-en-chocolade,2.19,AH Mini melk brioche,10 stuks,Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi201134/ah-mini-melk-brioche,,,7.9 g,1526 kJ (363 kcal),,,,52 g,,,,,,13 g,,,,,,,,,,,,1.9 g,,,9.3 g,,3.4 g,,
snoep-koek-chips-en-chocolade,1.95,Red Band Schatkistjes zacht zoet uitdeelzak,"228 gNormale prijs per KG € 8,55",,False,False,https://www.ah.nl/producten/product/wi88624/red-band-schatkistjes-zacht-zoet-uitdeelzak,,,4 g,1428 kJ (336 kcal),,,,79 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
snoep-koek-chips-en-chocolade,1.79,Lay's Patatje joppie flavour,"200 gNormale prijs per KG € 8,95",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi526376/lay-s-patatje-joppie-flavour,,,6.1 g,2204 kJ (529 kcal),,,,52 g,,,,,,28 g,,,,,,,,,,,,4.2 g,,,,,3.4 g,,
snoep-koek-chips-en-chocolade,1.99,LU Time Out granenbiscuits speculaas,"171 gNormale prijs per KG € 11,64",,False,False,https://www.ah.nl/producten/product/wi169357/lu-time-out-granenbiscuits-speculaas,,,6.9 g,493 kcal (2068 kJ),,,,67 g,,,,,,21 g,,,,,,,,,,,,3.1 g,,,,,5.9 g,,
snoep-koek-chips-en-chocolade,1.45,Haribo Starmix,"250 gPrijs per KG € 5,80",,False,False,https://www.ah.nl/producten/product/wi399891/haribo-starmix,,,6.6 g,342 kcal (1452 kJ),,,,77 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,0.1 g,,
snoep-koek-chips-en-chocolade,1.19,AH Kruidnoten,"500 gPrijs per KG € 2,38",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi123843/ah-kruidnoten,,,6.3 g,1801 kJ (427 kcal),,,,75 g,,,,,,11 g,,,,,,,,,,,,1.5 g,,,5.7 g,,5.4 g,,
snoep-koek-chips-en-chocolade,0.79,AH Kronkels Paprika,"110 gPrijs per KG € 7,18",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi165198/ah-kronkels-paprika,,,3.1 g,2144 kJ (513 kcal),,,,63 g,,,,,,27 g,,,,,,,,,,,,2.7 g,22 g,2.8 g,,,2.4 g,,
snoep-koek-chips-en-chocolade,1.50,AH Multimix chili smaak,"150 gNormale prijs per KG € 10,00",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi517285/ah-multimix-chili-smaak,,,20 g,2324 kJ (559 kcal),,,,26 g,,,,,,40 g,,,,,,,,,,,,7.7 g,,,34 g,,5.8 g,,
snoep-koek-chips-en-chocolade,2.49,AH Snackmix uitdeelzakjes,"219 gPrijs per KG € 11,37",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi174023/ah-snackmix-uitdeelzakjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snoep-koek-chips-en-chocolade,2.19,AH Mini melk brioche choco,"10 stuksPrijs per KG € 6,26",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi201269/ah-mini-melk-brioche-choco,,,8.4 g,1520 kJ (362 kcal),,,,51 g,,,,,,13 g,,,,,,,,,,,,3.7 g,,,8.8 g,,3.9 g,,
snoep-koek-chips-en-chocolade,2.99,Maoam Maomix,"325 gNormale prijs per KG € 9,20",,False,False,https://www.ah.nl/producten/product/wi383105/maoam-maomix,,,1 g,394 kcal (1666 kJ),,,,84 g,,,,,,6.4 g,,,,,,,,,,,,,,,,,3.2 g,,
snoep-koek-chips-en-chocolade,1.25,Lay's Naturel,"120 gPrijs per KG € 10,42",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi196101/lay-s-naturel,,,6.1 g,2121 kJ (508 kcal),,,,53 g,,,,,,30 g,,,,,,,,,,,,4.3 g,,,,,3.2 g,,
snoep-koek-chips-en-chocolade,2.79,Kitkat Mini's melkchocolade uitdeelzak,"284 gNormale prijs per KG € 9,82",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi497749/kitkat-mini-s-melkchocolade-uitdeelzak,,,7.7 g,2153 kJ (515 kcal),,,,58.9 g,,,,,,26.9 g,,,,,,,,,,,,2.5 g,,,,,15.1 g,,
snoep-koek-chips-en-chocolade,1.85,Lay's Mama mia's cheese & paprika flavour,"125 gPrijs per KG € 14,80",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi163074/lay-s-mama-mia-s-cheese-en-paprika-flavour,,,3.5 g,1994 kJ (476 kcal),,,,63 g,,,,,,22 g,,,,,,,,,,,,4.2 g,,,,,1.7 g,,
snoep-koek-chips-en-chocolade,3.49,AH Amandelen ongezouten,"190 gPrijs per KG € 18,37",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi111138/ah-amandelen-ongezouten,,,27 g,2594 kJ (627 kcal),,,,6.2 g,,,,,,53 g,,,,,,,,,,,,8.6 g,,,45 g,,4.4 g,,
snoep-koek-chips-en-chocolade,1.79,Verkade Trouwe vriendjes,"9 x 2 stuksPrijs per KG € 10,23",,False,False,https://www.ah.nl/producten/product/wi129638/verkade-trouwe-vriendjes,,,7.2 g,1979 kJ (471 kcal),,,,71 g,,,,,,17 g,,,,,,,,,,,,2.8 g,,,,,8.1 g,,
snoep-koek-chips-en-chocolade,3.99,AH Chocoladekruidnoten,"1 kgPrijs per KG € 3,99",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi418833/ah-chocoladekruidnoten,,,5.6 g,1971 kJ (470 kcal),,,,68 g,,,,,,19 g,,,,,,,,,,,,2.1 g,,,8.2 g,,11 g,,
snoep-koek-chips-en-chocolade,1.35,AH Ribbelchips bolognese,"250 gPrijs per KG € 5,40",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi448456/ah-ribbelchips-bolognese,,,6.1 g,2240 kJ (537 kcal),,,,52 g,,,,,,33 g,,,,,,,,,,,,3.9 g,,,30 g,,3.3 g,,
snoep-koek-chips-en-chocolade,0.75,Dr. Oetker Backin bakpoeder,"5 x 16 gPrijs per KG € 9,38",,False,False,https://www.ah.nl/producten/product/wi52896/dr-oetker-backin-bakpoeder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snoep-koek-chips-en-chocolade,2.25,AH Salade pijnboompitten,"30 gPrijs per KG € 75,00",Nutri-Score D,True,True,https://www.ah.nl/producten/product/wi183248/ah-salade-pijnboompitten,,,24 g,2539 kJ (613 kcal),,,,14 g,,,,,,51 g,,,,,,,,,,,,0.8 g,,,41 g,,5.3 g,,
snoep-koek-chips-en-chocolade,4.15,Mentos Gum Pure fresh freshmint kauwgom,"100 gPrijs per KG € 41,50",,False,False,https://www.ah.nl/producten/product/wi137994/mentos-gum-pure-fresh-freshmint-kauwgom,,,0 g,762 kJ (183 kcal),,,,72 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,0.2 g,,
snoep-koek-chips-en-chocolade,2.19,LU Prince ministars black & white,"187 gNormale prijs per KG € 11,71",,False,False,https://www.ah.nl/producten/product/wi384703/lu-prince-ministars-black-en-white,,,6.1 g,2115 kJ (505 kcal),,,,63 g,,,,,,25 g,,,,,,,,,,,,2.3 g,,,,,11 g,,
snoep-koek-chips-en-chocolade,1.99,AH Honing pinda & cashewnoten,"200 gPrijs per KG € 9,95",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi468240/ah-honing-pinda-en-cashewnoten,,,15 g,2220 kJ (530 kcal),,,,44 g,,,,,,32 g,,,,,,,,,,,,4 g,,,25 g,,5.5 g,,
snoep-koek-chips-en-chocolade,2.39,AH Pistache notenmix gezouten,"200 gNormale prijs per KG € 11,95",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi426103/ah-pistache-notenmix-gezouten,,,22 g,2528 kJ (610 kcal),,,,17 g,,,,,,49 g,,,,,,,,,,,,6.5 g,,,40 g,,7.1 g,,
snoep-koek-chips-en-chocolade,1.05,Wilhelmina Pepermunt,"200 gPrijs per KG € 5,25",,False,False,https://www.ah.nl/producten/product/wi502629/wilhelmina-pepermunt,,,0 g,400 kcal (1700 kJ),,,,99 g,,,,,,0.6 g,,,,,,,,,,,,,,,,,0.6 g,,
snoep-koek-chips-en-chocolade,1.99,Peijnenburg Ontbijtkoek volkoren gesneden,"485 gNormale prijs per KG € 4,10",,False,False,https://www.ah.nl/producten/product/wi450468/peijnenburg-ontbijtkoek-volkoren-gesneden,,,3 g,1295 kJ (306 kcal),,,,67.3 g,,,,,,1.6 g,,,,,,,,,,,,5.3 g,,,,,0.4 g,,
snoep-koek-chips-en-chocolade,1.95,Lay's Oven baked barbecue,"150 gPrijs per KG € 13,00",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi457628/lay-s-oven-baked-barbecue,,,6.1 g,1851 kJ (440 kcal),,,,72 g,,,,,,13 g,,,,,,,,,,,,6.3 g,,,,,1.5 g,,
snoep-koek-chips-en-chocolade,1.69,AH Mueslireep naturel,"150 gPrijs per KG € 11,27",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi407177/ah-mueslireep-naturel,,,6.5 g,1500 kJ (359 kcal),,,,49 g,,,,,,8.4 g,,,,,,,,,,,,27 g,,,6.4 g,,2 g,,
snoep-koek-chips-en-chocolade,0.99,Bolletje Kruidnoten naturel,"200 gPrijs per KG € 4,95",,False,False,https://www.ah.nl/producten/product/wi442539/bolletje-kruidnoten-naturel,,,6.4 g,1855 kJ (440 kcal),,,,77 g,,,,,,11 g,,,,,,,,,,,,2.6 g,,,,,5.1 g,,
snoep-koek-chips-en-chocolade,2.15,Snelle Jelle Ontbijtkoek naturel 5-pack,"5 stuksPrijs per KG € 7,82",,False,False,https://www.ah.nl/producten/product/wi457698/snelle-jelle-ontbijtkoek-naturel-5-pack,,,2.4 g,1290 kJ (304 kcal),,,,69.5 g,,,,,,1.1 g,,,,,,,,,,,,3.5 g,,,,,0.2 g,,
snoep-koek-chips-en-chocolade,2.09,Pringles Sour cream & onion,"165 gPrijs per KG € 12,67",,False,False,https://www.ah.nl/producten/product/wi233278/pringles-sour-cream-en-onion,,,6 g,2191 kJ (525 kcal),,,,56 g,,,,,,30 g,,,,,,,,,,,,3.4 g,,,,,2.8 g,,
snoep-koek-chips-en-chocolade,3.79,Nature Valley Protein pinda & chocolade repen,4 stuks,,False,False,https://www.ah.nl/producten/product/wi407165/nature-valley-protein-pinda-en-chocolade-repen,,,25.6 g,2045 kJ (492 kcal),,,,22.9 g,,,,,,30.1 g,,,,,,,,,,,,13.6 g,,,,,8.8 g,,
snoep-koek-chips-en-chocolade,2.19,PROPER Sweet & salty popcorn,"90 gPrijs per KG € 24,33",,False,False,https://www.ah.nl/producten/product/wi233288/proper-sweet-en-salty-popcorn,,,5.4 g,1889 kJ (451 kcal),,,,63.2 g,,,,,,18 g,,,,,,,,,,,,10.8 g,,,,,1.4 g,,
snoep-koek-chips-en-chocolade,1.19,LU Tuc bacon,"100 gPrijs per KG € 11,90",,False,False,https://www.ah.nl/producten/product/wi35001/lu-tuc-bacon,,,8.5 g,2011 kJ (479 kcal),,,,66 g,,,,,,19 g,,,,,,,,,,,,2.4 g,,,,,8.9 g,,
snoep-koek-chips-en-chocolade,2.29,Autodrop Beroemde bosvruchtrode cadillacs,"280 gNormale prijs per KG € 8,18",,False,False,https://www.ah.nl/producten/product/wi447980/autodrop-beroemde-bosvruchtrode-cadillacs,,,3.4 g,1440 kJ (339 kcal),,,,80 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,0.2 g,,
snoep-koek-chips-en-chocolade,0.99,AH Feest spekken,"400 gPrijs per KG € 2,48",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi502433/ah-feest-spekken,,,4.7 g,1372 kJ (323 kcal),,,,76 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,
snoep-koek-chips-en-chocolade,1.89,Lay's Oven baked mediterranean herbs,"150 gPrijs per KG € 12,60",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi457646/lay-s-oven-baked-mediterranean-herbs,,,6.4 g,1851 kJ (440 kcal),,,,71 g,,,,,,13 g,,,,,,,,,,,,6.2 g,,,,,1.5 g,,
