Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt,Url
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Oranje zoete aardappel,"1 kgPrijs per KG € 2,99",Nutri-Score A,True,True,,,1.2 g,408 kJ (96 kcal),,,,21 g,,,,,370 mg,0.3 g,,,,,,,,23 mg,,,,2.4 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.49,AH Rode uien,"1 kgPrijs per KG € 1,49",Nutri-Score A,True,True,,,1 g,145 kJ (35 kcal),,,,6.5 g,,,,,,0.1 g,,,,,,,,,,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.00,AH Veldsla,"85 gPrijs per KG € 11,76",Nutri-Score A,True,True,,,2.6 g,74 kJ (18 kcal),,,,0.5 g,,,,,,0.2 g,,,,,,,,,,,,1.7 g,,,0.1 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.65,AH Zuurkool naturel,"520 gNormale prijs per KG € 1,30",Nutri-Score A,True,True,,,1 g,54 kJ (13 kcal),,,,1 g,,,,,,0 g,,,,,,,,,,,,2.5 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.29,AH Snijbonen,"400 gPrijs per KG € 5,73",Nutri-Score A,True,True,,,1.9 g,92 kJ (22 kcal),,,,2 g,,,,,,0.1 g,,,,,,,,,,,,2.7 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,Bonduelle Crispy maïs,"150 gPrijs per KG € 8,50",Nutri-Score A,False,False,,,2.7 g,300 kJ (71 kcal),,,,10.5 g,,,,,,1.4 g,,,,,,,,,,,,3 g,,,,,0.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.09,AH Bbq mini krieltjes,"600 gPrijs per KG € 1,82",Nutri-Score A,True,True,,,2.1 g,373 kJ (88 kcal),,,,18 g,,,,,,0.4 g,,,,,,,,,,,,2.1 g,,,0.3 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.29,AH Fijngesneden andijvie kleinverpakking,"250 gPrijs per KG € 5,16",Nutri-Score A,True,True,,,1.5 g,67 kJ (16 kcal),,,,1 g,,,,,,0.3 g,,,,,,,,,,,,1.7 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Sperziebonen kleinverpakking,"200 gPrijs per KG € 9,95",Nutri-Score A,True,True,,,2.3 g,106 kJ (25 kcal),,,,1.8 g,,,,,,0.2 g,,,,,,,,,,,,3.6 g,,,0.1 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.79,AH Biologisch Trostomaten,"5 stuksPrijs per KG € 6,98",Nutri-Score A,True,True,,,0.7 g,91 kJ (22 kcal),,,,3 g,,,,,,0.5 g,,,,,,,,16 mg,,,,1.2 g,,,0.4 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.99,AH Snoepgroente wortel,"150 gPrijs per KG € 6,60",Nutri-Score A,True,True,,,0.7 g,136 kJ (33 kcal),,,,5.3 g,,,,,,0.3 g,,,,,,,,,,,,2.9 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.66,AH Kidneybonen,"400 gPrijs per KG € 2,64",Nutri-Score A,True,True,,,8.4 g,429 kJ (102 kcal),,,,12 g,,,,,,0.8 g,,,,,,,,,,,,6.6 g,,,0.2 g,,0.3 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.59,AH Hutspot,"500 gPrijs per KG € 3,18",Nutri-Score A,True,True,,,0.9 g,146 kJ (35 kcal),,,,5.7 g,,,,,,0.3 g,,,,,,,,,,,,2.8 g,,,0.1 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.95,AH Biologisch Knoflook,"100 gPrijs per KG € 9,50",Nutri-Score A,True,True,,,6 g,585 kJ (140 kcal),,,,28 g,,,,,,0 g,,,,,,,,,,,,0.9 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.19,AH Biologisch Broccoli,"per stukPrijs per KG € 5,48",Nutri-Score A,True,True,,,2.9 g,114 kJ (27 kcal),,,,0.8 g,,,,,,0.7 g,,,,,,,,,,,185 µg,3.1 g,,,0.6 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.99,AH Rivolo cherrytomaat,"400 gPrijs per KG € 9,98",Nutri-Score A,True,True,0 g,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.5 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.29,AH Spruitjes,"500 gPrijs per KG € 2,58",Nutri-Score A,False,False,,30 mg,2.3 g,186 kJ (45 kcal),,0.6 mg,1 µg,5.2 g,0.02 mg,8 mg,,,412 mg,0.7 g,,,,,,,,,,,,4.1 g,0 g,0.6 g,,,0.1 g,0.4 mg,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.69,AH Vastkokend,"1 kgPrijs per KG € 1,69",Nutri-Score A,True,True,,,2 g,371 kJ (88 kcal),,,,19 g,,,,,450 mg,0 g,,,,,,,0.3 mg,14 mg,,,,1.8 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.89,AH Venkel,"per stukPrijs per KG € 1,78",Nutri-Score A,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Biologisch Baby romaine,2 stuks,Nutri-Score A,True,True,,,1.2 g,69 kJ (17 kcal),,,,1.2 g,,,,,,0.3 g,,,,,,,,,,,,2.1 g,,,0.2 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,AH Munt grootverpakking,"40 gPrijs per KG € 34,75",Nutri-Score A,True,True,,,3.8 g,205 kJ (49 kcal),,,,5.1 g,,,,,,0.7 g,,,,,,,,,,,,3.5 g,,,0.5 g,,0.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Kropsla,per stuk,Nutri-Score A,False,False,0 g,,1.4 g,53 kJ (13 kcal),,,,0.3 g,,,,,,0.4 g,,,,,,,,,,,,1.2 g,0 g,0.3 g,0.3 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.19,AH Kastanjechampignons,"400 gPrijs per KG € 5,48",Nutri-Score A,True,True,,,2.5 g,124 kJ (29 kcal),,,,4.3 g,,,,,,0.1 g,,,,0.49 mg,3.8 mg,1.5 mg,,,,,,0.6 g,,,0.04 g,,0.01 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.77,AH Gebroken sperziebonen fijn,"450 gPrijs per KG € 1,71",Nutri-Score A,True,True,,,1.9 g,132 kJ (32 kcal),,,,3.8 g,,,,,,0.1 g,,,,,,,,,,,,3.9 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.45,AH Aardappel kruimig,"800 gPrijs per KG € 1,81",Nutri-Score A,False,True,,,2 g,367 kJ (87 kcal),,,,18 g,,,,,,0.3 g,,,,,,,,,,,,2 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.49,AH Biologisch Appel zak,"1 kgPrijs per KG € 3,49",Nutri-Score A,True,True,,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.69,AH Limoen los,per stuk,Nutri-Score A,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Mini watermeloen,"per stukPrijs per KG € 2,49",Nutri-Score A,True,True,,,0.5 g,149 kJ (35 kcal),,,,8 g,,,,,,0 g,,,,,,,,,,,,0.6 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.99,AH Frambozen,"225 gPrijs per KG € 17,73",Nutri-Score A,True,True,,,1.4 g,120 kJ (29 kcal),,,,4.5 g,,,,,,0 g,,,,,,,,32 mg,,,,2.5 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.99,AH Appelen,"2,5 kgPrijs per KG € 1,60",Nutri-Score A,False,False,0 g,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,0 g,0.1 g,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.29,AH Roerbakgroente Mexicaans,"400 gPrijs per KG € 5,73",Nutri-Score A,True,True,,,3 g,212 kJ (50 kcal),,,,7 g,,,,,,0.4 g,,,,,,,,,,,,3.4 g,,,0.3 g,,0.07 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.09,AH Snijbonen,"400 gPrijs per KG € 5,23",Nutri-Score A,True,True,,,1.9 g,92 kJ (22 kcal),,,,2 g,,,,,,0.1 g,,,,,,,,5 mg,,,,2.7 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Haricots verts vvp,"350 gPrijs per KG € 8,54",Nutri-Score A,True,True,,,2 g,163 kJ (39 kcal),,,,5 g,,,,,,0.4 g,,,,,,,,,,,14.4 µg,3.6 g,,,0.3 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.59,AH Roma tomaten,"750 gPrijs per KG € 3,45",Nutri-Score A,True,True,,,0.7 g,93 kJ (22 kcal),,,,3 g,,,,,,0.5 g,,,,,,,,18 mg,,,,1.4 g,,,0.4 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Biologisch Elstar schaal,4 stuks,Nutri-Score A,True,True,,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,Hak Doperwtjes extra fijn,"350 gPrijs per KG € 7,61",Nutri-Score A,False,False,,,4 g,290 kJ (69 kcal),,,,11 g,,,,,,0 g,,,,,,,,,,,,4.5 g,,,,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.99,AH Gele uien,3 stuks,Nutri-Score A,True,True,,,1.3 g,158 kJ (38 kcal),,,,6.3 g,,,,,,0.2 g,,,,,,,,,,,,2.7 g,,,0 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.79,AH Fuji schaal,"4 stuksPrijs per KG € 3,99",Nutri-Score A,True,True,,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.79,AH Roerbakgroente Italiaans fijngesneden,"400 gPrijs per KG € 6,98",Nutri-Score A,True,True,,,1.5 g,124 kJ (30 kcal),,,,3.8 g,,,,,,0.3 g,,,,,,,,,,,,2.9 g,,,0.2 g,,0.08 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.99,AH Mandarijnen groot,"1,5 kgPrijs per KG € 2,66",Nutri-Score A,False,False,,25 mg,0.7 g,189 kJ (45 kcal),,0.1 mg,,9.8 g,,10 mg,,,,0.1 g,,,,,,,,40 mg,,,,0.9 g,,,0.1 g,,0 g,0.08 mg,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.29,AH Gemengde salade,"150 gNormale prijs per KG € 15,27",Nutri-Score A,True,True,,,1.3 g,72 kJ (17 kcal),,,,1.4 g,,,,,,0.4 g,,,,,,,,,,,,1.4 g,,,0.2 g,,0.08 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Koriander,"15 gPrijs per KG € 79,33",Nutri-Score A,False,False,,40 mg,4 g,158 kJ (38 kcal),,10 mg,,1 g,,,,,,0 g,,,,0.3 mg,,,0.1 mg,125 mg,,,,9.1 g,,,,,0 g,0.9 mg,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,5.29,AH Italiaanse lasagne verspakket,1220 g,Nutri-Score A,True,True,,,6.6 g,495 kJ (118 kcal),,,,8.3 g,,,,,,6.2 g,,,,,,,,,,,,1.5 g,,,3 g,,2.7 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.49,AH Mais,"340 gPrijs per KG € 4,38",Nutri-Score A,True,True,,,2.5 g,299 kJ (71 kcal),,,,11 g,,,,,,1.2 g,,,,,,,,,,,,3.1 g,,,0.9 g,,0.3 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Biologisch Kastanjechampignons,"250 gPrijs per KG € 7,96",Nutri-Score A,True,True,,,2.5 g,124 kJ (29 kcal),,,,4.3 g,,,,,,0.1 g,,,,0.49 mg,,,,,,,,0.6 g,,,0.04 g,,0.01 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.19,AH Wok thai groente,"400 gPrijs per KG € 5,48",Nutri-Score A,True,True,,,1.5 g,121 kJ (29 kcal),,,,4.1 g,,,,,,0.1 g,,,,,,,,,,,,2.7 g,,,0.03 g,,0.02 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Biologisch Avocado,2 stuks,Nutri-Score A,True,True,,,2 g,845 kJ (205 kcal),,,,2 g,,,,,,20 g,,,,,,,0.36 mg,,3.2 mg,,21 µg,4.5 g,,,17 g,,2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.49,AH Fijngesneden andijvie grootverpakking,"500 gPrijs per KG € 4,98",Nutri-Score A,True,True,,,1.5 g,67 kJ (16 kcal),,,,1 g,,,,,,0.3 g,,,,,,,,,,,,1.7 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.69,AH Biologisch Citroenen,"2 stuksPrijs per KG € 4,23",Nutri-Score A,True,True,,,0.8 g,92 kJ (22 kcal),,,,3 g,,,,,,0.3 g,,,,,,,,40 mg,,,,2 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.89,AH Mini krieltjes,"450 gPrijs per KG € 1,98",Nutri-Score A,True,True,,,2 g,367 kJ (87 kcal),,,,18 g,,,,,,0.3 g,,,,,,,,,,,,2 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.95,Hak Witte bonen in tomatensaus,"360 gPrijs per KG € 5,42",Nutri-Score A,False,False,,,5 g,364 kJ (87 kcal),,,,12.1 g,,,,,,0.6 g,,,,,,,,,,,,6.2 g,,,,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,AH Galia cantaloupe watermeloen,"150 gNormale prijs per KG € 11,67",Nutri-Score A,True,True,,,0.6 g,142 kJ (33 kcal),,,,7.3 g,,,,,,0.07 g,,,,,,,,,,,,0.6 g,,,0.03 g,,0.03 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Verse franse friet,"700 gPrijs per KG € 1,70",Nutri-Score A,True,True,,,2.5 g,618 kJ (147 kcal),,,,22 g,,,,,,5 g,,,,,,,,,,,,2 g,,,4.5 g,,0.5 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.50,AH Bami groente,"450 gPrijs per KG € 3,33",Nutri-Score A,True,True,,,2.5 g,156 kJ (37 kcal),,,,4 g,,,,,,0.6 g,,,,,,,,,,,,2.9 g,,,0.4 g,,0.09 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.49,AH Puntpaprika mix,"4 stuksPrijs per KG € 8,30",Nutri-Score A,True,True,,,0.8 g,99 kJ (24 kcal),,,,3.8 g,,,,,,0.1 g,,,,,,,,,,,,2.1 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.09,AH Scherpe rode ui net,"3 stuksPrijs per KG € 3,16",Nutri-Score A,True,True,,,1.2 g,154 kJ (37 kcal),,,,6.6 g,,,,,,0.1 g,,,,,,,,,,,,2.2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Peen julienne,"150 gPrijs per KG € 13,27",Nutri-Score A,False,False,,,0.6 g,137 kJ (33 kcal),,,,5.5 g,,,,,,0.3 g,,,,,,,,,,,,2.8 g,0 g,0.2 g,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH IJsbergsla melange,"200 gNormale prijs per KG € 5,95",Nutri-Score A,True,True,,,1.1 g,72 kJ (17 kcal),,,,2 g,,,,,,0.2 g,,,,,,,,,,,,1.5 g,,,0.1 g,,0.08 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.99,AH Paprika geel,per stuk,Nutri-Score A,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.39,AH Slamelange rode biet,"150 gNormale prijs per KG € 15,93",Nutri-Score A,True,True,,,2.3 g,123 kJ (29 kcal),,,,3.2 g,,,,,,0.3 g,,,,,,,,,,,,2.3 g,,,0.2 g,,0.06 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Biologisch Pastinaak,"400 gNormale prijs per KG € 4,23",Nutri-Score A,True,True,,50 mg,1.8 g,298 kJ (71 kcal),,0.6 mg,0 µg,11 g,,0 mg,,,,1.1 g,,0.2 mg,,,,,,17 mg,,,,4.9 g,,,0.9 g,,0.2 g,0 mg,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.79,AH Granny Smith zak,"1,5 kgPrijs per KG € 2,53",Nutri-Score A,False,False,0 g,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,0 g,0.1 g,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,AH Rucola grootverpakking,"150 gPrijs per KG € 11,67",Nutri-Score A,True,True,,,3.6 g,91 kJ (22 kcal),,,,0 g,,,,,,0.4 g,,,,,,,,,,,,1.9 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.69,AH Spitskool,per stuk,Nutri-Score A,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,Hak Rode kool met stukjes appel,"355 gPrijs per KG € 4,93",Nutri-Score A,False,False,,,0.7 g,204 kJ (48 kcal),,,,10.2 g,,,,,,0 g,,,,,,,,,,,,1.6 g,,,,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.29,AH Biologisch Paprika duo,"2 stuksPrijs per KG € 7,16",Nutri-Score A,True,True,,,0.8 g,105 kJ (25 kcal),,,,4 g,,,,,,0.2 g,,,,,,,0.25 mg,132 mg,2.75 mg,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.79,AH Nederlandse aardbeien,"250 gPrijs per KG € 11,16",Nutri-Score A,True,True,,,0.7 g,107 kJ (25 kcal),,,,5.1 g,,,,,,0 g,,,,,,,,60 mg,,,,1.1 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.85,Iglo Spinazie à la crème,"750 gPrijs per KG € 2,47",Nutri-Score A,False,False,,,3.5 g,228 kJ (55 kcal),,,,3.4 g,,,,,,2.6 g,521 µg,,45.5 µg,,,,,,,,706 µg,1.8 g,,,,,0.7 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,5.30,AH Zakje met blauwe bessen,"1 kgPrijs per KG € 5,30",Nutri-Score A,True,True,,,0.4 g,212 kJ (50 kcal),,,,9.5 g,,,,,,0.6 g,,,,,,,,,,,,2.7 g,,,0.4 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.95,AH Aardappelpartjes,"500 gPrijs per KG € 1,90",Nutri-Score A,True,True,,,2 g,365 kJ (87 kcal),,,,18 g,,,,,,0.3 g,,,,,,,,,,,,2 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.65,AH Radijs,"200 gPrijs per KG € 3,25",Nutri-Score A,True,True,,,1 g,92 kJ (22 kcal),,,,4 g,,,,,,0 g,,,,,,,,20 mg,,,,0.9 g,0 g,0 g,,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.19,AH Boerenkool grootverpakking,"500 gPrijs per KG € 4,38",Nutri-Score A,True,True,,,3 g,138 kJ (33 kcal),,,,1.6 g,,,,,,0.6 g,,,,,,,,,,,,4.7 g,,,0.3 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.79,AH Biologisch Winterpeen,"1 kgPrijs per KG € 1,79",Nutri-Score A,True,True,,,0.6 g,140 kJ (33 kcal),,,,5.5 g,,,,,,0.3 g,,,,,,,,,,,,3 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.29,AH Babyspinazie,"100 gPrijs per KG € 12,90",Nutri-Score A,True,True,,,3.2 g,108 kJ (26 kcal),,,,0.9 g,,,,,,0.6 g,,,,,,,,,,,,2 g,,,0.4 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.69,AH Fijne soepgroente grootverpakking,"400 gPrijs per KG € 4,23",Nutri-Score A,True,True,,,1 g,110 kJ (27 kcal),,,,4 g,,,,,,0.2 g,,,,,,,,20.1 mg,,,,2.5 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.29,AH Biologisch Zoete puntpaprika,"2 stuksPrijs per KG € 13,88",Nutri-Score A,True,True,,,0.8 g,110 kJ (26 kcal),,,,4.5 g,,,,,,0.1 g,,,,,,,0.29 mg,150 mg,3.1 mg,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.79,AH Granny Smith schaal,"4 stuksPrijs per KG € 4,29",Nutri-Score A,True,True,,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,5.29,AH Indiase curry madras verspakket,950 g,Nutri-Score A,False,False,,,5.4 g,497 kJ (118 kcal),,,,15 g,,,,,,3.8 g,,,,,,,,,,,,1.2 g,,,1.8 g,,1.8 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.29,AH Eikenblad slamelange,"100 gNormale prijs per KG € 12,90",Nutri-Score A,True,True,,,1.6 g,69 kJ (16 kcal),,,,0.9 g,,,,,,0.4 g,,,,,,,,,,,,1.4 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.49,AH Snoepgroente tomatenmix,"400 gPrijs per KG € 6,23",Nutri-Score A,True,True,,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.5 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.19,AH Krieltjes vastkokend,"1 kgPrijs per KG € 2,19",Nutri-Score A,True,True,,,2 g,371 kJ (88 kcal),,,,19 g,,,,,450 mg,0 g,,,,,,,0.3 mg,14 mg,,,,1.8 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,4.29,AH Vastkokend aardappelen,"3 kgPrijs per KG € 1,43",Nutri-Score A,True,True,,,2 g,371 kJ (88 kcal),,,,19 g,,,,,450 mg,0 g,,,,,,,0.3 mg,14 mg,,,,1.8 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.95,AH Bakaardappeltjes,"500 gPrijs per KG € 1,90",Nutri-Score A,True,True,,,2 g,365 kJ (87 kcal),,,,18 g,,,,,,0.3 g,,,,,,,,,,,,2 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Limoenen,4 stuks,Nutri-Score A,False,False,,,0.7 g,173 kJ (41 kcal),,,,7.7 g,,,,,,0.2 g,,,,,,,,29 mg,,,,2.8 g,,,0.2 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Biologisch Cherry tomaten,"250 gPrijs per KG € 7,96",Nutri-Score A,True,True,,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.7 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.00,AH Tauge,"125 gPrijs per KG € 8,00",Nutri-Score A,True,True,,,5 g,201 kJ (48 kcal),,,,3 g,,,,,,1 g,,,,,,,,,,,,3.5 g,,,1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.69,AH Maiskorrels fris en knapperig  3-pack,"450 gPrijs per KG € 3,76",Nutri-Score A,True,True,,,2.5 g,299 kJ (71 kcal),,,,11 g,,,,,,1.2 g,,,,,,,,,,,,3.1 g,,,0.9 g,,0.3 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Avocado net,"650 gPrijs per KG € 4,60",Nutri-Score A,True,True,,,2 g,755 kJ (183 kcal),,,,1.8 g,0.3 mg,,,,429 mg,18 g,,,,,,,0.32 mg,,2.7 mg,,21 µg,3.1 g,,,15 g,,2.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Prei,"400 gPrijs per KG € 4,98",Nutri-Score A,True,True,,,1.5 g,116 kJ (28 kcal),,,,3.5 g,,,,,,0.2 g,,,,,,,,,,,,3 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Biologisch Royal Gala schaal,"4 stuksPrijs per KG € 4,27",Nutri-Score A,True,True,,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,5.29,AH Portugese kip piri piri verspakket,per stuk,Nutri-Score A,False,False,,,5.2 g,466 kJ (111 kcal),,,,14 g,,,,,,3.5 g,,,,,,,,,,,,1.2 g,,,2.7 g,,0.6 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.89,AH Snoepgroente Worteltjes,"650 gPrijs per KG € 4,45",Nutri-Score A,True,True,,,0.7 g,139 kJ (33 kcal),,,,5.5 g,,,,,,0.3 g,,,,,,,,,,,,2.8 g,,,0.2 g,,0.1 g,,,
