Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,3.99,AH Biologisch Gedroogde Banaan,"300 gPrijs per KG € 13,30",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi493480/ah-biologisch-gedroogde-banaan,Inhoud en gewicht300 GramPortiegrootte: 25 gramAantal porties: 12,,,3.4 g,1428 kJ (338 kcal),,,,73 g,,,,,,1.1 g,,,,,,,,,,,,11 g,,,0.5 g,,0.6 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,4.25,Dr. Oetker Red velvet cake met romige topping,"293 gPrijs per KG € 14,51",,False,False,https://www.ah.nl/producten/product/wi505664/dr-oetker-red-velvet-cake-met-romige-topping,"Inhoud en gewicht293 Gram• Taartmix. • Toppingmix. • Bakvorm.Portiegrootte: **1 portie = 1 stuk taart, uitgaande van 8 stukken per taart.Aantal porties: 8",,,5.2 g,1402 kJ (336 kcal),,,,34 g,,,,,,20 g,,,,,,,,,,,,,,,,,12 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,2.95,Homemade Red velvet cookies,"395 gPrijs per KG € 7,47",,False,False,https://www.ah.nl/producten/product/wi515776/homemade-red-velvet-cookies,"Inhoud en gewicht1 Stuks. 395 Gram1 zakje mix voor red velvet cookies
1 zakje witte chocolade chunks
Red velvet cookiemix 350 g 88%, Witte chocolade chunks 45 g 12%Portiegrootte: Portie 50 g* * Deze verpakking bevat mix voor 10 red velvet cookies van ca. 50 g.Aantal porties: 10",,,5.2 g,2027 kJ (484 kcal),,,,69 g,,,,,,25.1 g,,,,,,,,,,,,0.8 g,,,,,16.9 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,2.99,AH Cake met citroensmaak witte chocolade,"305 gPrijs per KG € 9,80",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi517276/ah-cake-met-citroensmaak-witte-chocolade,Inhoud en gewicht305 GramPortiegrootte: 30 gramAantal porties: 10,,,4.5 g,2029 kJ (486 kcal),,,,52 g,,,,,,28 g,,,,,,,,,,,,0.4 g,,,20 g,,7.7 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,4.00,Van Delft Truffel tiramisu,"250 gPrijs per KG € 16,00",,False,False,https://www.ah.nl/producten/product/wi525302/van-delft-truffel-tiramisu,Inhoud en gewicht250 Gram,,,5.4 g,2000 kJ (477 kcal),,,,68 g,,,,,,20 g,,,,,,,,,,,,,,,,,12 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,3.19,Dr. Oetker Topping roze,"140 gPrijs per KG € 22,79",,False,False,https://www.ah.nl/producten/product/wi202344/dr-oetker-topping-roze,Inhoud en gewicht140 Gram,,,0 g,1640 kJ (388 kcal),,,,83 g,,,,,,6.2 g,,,,,,,,,,,,,,,,,2.3 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,2.99,Little Love Salted Toffee bio,"65 gPrijs per KG € 46,00",,False,False,https://www.ah.nl/producten/product/wi470180/little-love-salted-toffee-bio,Inhoud en gewicht65 Gram,,,5.1 g,2375 kJ (571 kcal),,,,44 g,,,,,,40 g,,,,,,,,,,,,6.7 g,,,,,21 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,4.49,Voila Combipack rolfondant,"500 gPrijs per KG € 8,98",,False,False,https://www.ah.nl/producten/product/wi483462/voila-combipack-rolfondant,Inhoud en gewicht500 Gram5 x 100 gAantal porties: 5,,,0 g,1675 kJ (396 kcal),,,,86.8 g,,,,,,5.5 g,,,,,,,,,,,,0.7 g,,,,,3.8 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,4.00,Van Delft Stroopwafel,"250 gPrijs per KG € 16,00",,False,False,https://www.ah.nl/producten/product/wi505554/van-delft-stroopwafel,Inhoud en gewicht250 Gram,,,5.2 g,1992 kJ (474 kcal),,,,70 g,,,,,,19 g,,,,,,,,,,,,,,,,,11 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,2.99,AH Noten & kaasmix cheddar,125 g,Nutri-Score C,False,True,https://www.ah.nl/producten/product/wi509505/ah-noten-en-kaasmix-cheddar,Inhoud en gewicht125 GramPortiegrootte: 25 gramAantal porties: 5,,,23 g,2541 kJ (613 kcal),,,,13 g,,,,,,51 g,,,,,,,,,,,,5.2 g,,,40 g,,11 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,3.85,Sportlife Boost mints energy peppermint 2-pack,"70 gPrijs per KG € 55,00",,False,False,https://www.ah.nl/producten/product/wi514810/sportlife-boost-mints-energy-peppermint-2-pack,Inhoud en gewicht100 Stuks2x35gPortiegrootte: % van de dagelijkse referentie-inname (DRI).,,,0 g,994 kJ (239 kcal),,,,94 g,,,,,,0.5 g,,,,,,,19 mg,,,,,,,,,,0.5 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,3.25,Venco Choco drop kokos,"146 gPrijs per KG € 22,26",,False,False,https://www.ah.nl/producten/product/wi514815/venco-choco-drop-kokos,Inhoud en gewicht146 GramPortiegrootte: Per portie 30 g = ca. 5 stuksAantal porties: 5,,,5.3 g,2060 kJ (492 kcal),,,,60 g,,,,,,25 g,,,,,,,,,,,,,,,,,16 g,,
