Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.19,Jazz appel schaal,"4 stuksPrijs per KG € 4,73",,False,False,https://www.ah.nl/producten/product/wi129364/jazz-appel-schaal,Inhoud en gewicht675 Gram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.49,AH Biologisch Appel zak,"1 kgPrijs per KG € 3,49",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi209178/ah-biologisch-appel-zak,Inhoud en gewicht1 Kilogram,,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,,,0.1 g,,0 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,5.29,AH Italiaanse lasagne verspakket,1220 g,Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi226973/ah-italiaanse-lasagne-verspakket,Inhoud en gewicht1220 GramPortiegrootte: 490 gramAantal porties: 4,,,6.6 g,495 kJ (118 kcal),,,,8.3 g,,,,,,6.2 g,,,,,,,,,,,,1.5 g,,,3 g,,2.7 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.99,AH Appelen,"2,5 kgPrijs per KG € 1,60",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi128780/ah-appelen,Inhoud en gewicht2.5 Kilogram,0 g,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,0 g,0.1 g,0.1 g,,0 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.99,AH Tomatensoep verspakket,"1,1 kg",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi198386/ah-tomatensoep-verspakket,Inhoud en gewicht1092 GramPortiegrootte: 250 milliliterAantal porties: 6,,,0.7 g,121 kJ (29 kcal),,,,3.1 g,,,,,,1.3 g,,,,,,,,,,,,1 g,,,0.9 g,,0.3 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.59,Looye Honingtomaten,"180 gPrijs per KG € 19,94",,False,False,https://www.ah.nl/producten/product/wi436200/looye-honingtomaten,Inhoud en gewicht180 Gram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,5.30,AH Zakje met blauwe bessen,"1 kgPrijs per KG € 5,30",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi376521/ah-zakje-met-blauwe-bessen,Inhoud en gewicht1 KilogramPortiegrootte: 125 gramAantal porties: 8,,,0.4 g,212 kJ (50 kcal),,,,9.5 g,,,,,,0.6 g,,,,,,,,,,,,2.7 g,,,0.4 g,,0.1 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,4.49,AH Vastkokend aardappelen,"3 kgPrijs per KG € 1,50",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi96050/ah-vastkokend-aardappelen,Inhoud en gewicht3 KilogramPortiegrootte: 200 gramAantal porties: 15,,,2 g,371 kJ (88 kcal),,,,19 g,,,,,450 mg,0 g,,,,,,,0.3 mg,14 mg,,,,1.8 g,,,0 g,,0 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.79,AH Granny Smith zak,"1,5 kgPrijs per KG € 2,53",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi104815/ah-granny-smith-zak,Inhoud en gewicht1.5 Kilogram,0 g,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,0 g,0.1 g,0.1 g,,0 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.99,AH Pompoensoep verspakket,"1,2 kg",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi399177/ah-pompoensoep-verspakket,Inhoud en gewicht1023 GramPortiegrootte: 250 milliliterAantal porties: 6,,,0.4 g,125 kJ (30 kcal),,,,3 g,,,,,,1.6 g,,,,,,,,,,,,1 g,,,1.2 g,,0.3 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.49,AH Erwtensoep verspakket,per stuk,Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi166560/ah-erwtensoep-verspakket,Inhoud en gewicht967 GramPortiegrootte: 250 milliliterAantal porties: 6,,,7.1 g,410 kJ (99 kcal),,,,3.2 g,,,,,,4.8 g,,,,,,,,,,,,7.1 g,,,3.1 g,,1.7 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.25,Hak Haricots verts extra fijn,"340 gPrijs per KG € 18,06",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi117039/hak-haricots-verts-extra-fijn,Inhoud en gewicht340 GramUitlekgewicht: 180 Gram,,,1.4 g,79 kJ (19 kcal),,,,1.4 g,,,,,,0.3 g,,,,,,,,,,,,2.5 g,,,,,0.1 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.79,AH Salade erbij Caesar mix,"285 gPrijs per KG € 13,30",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi120877/ah-salade-erbij-caesar-mix,Inhoud en gewicht285 GramPortiegrootte: 285 gramAantal porties: 1,,,6.4 g,506 kJ (122 kcal),,,,5.2 g,,,,,,8.2 g,,,,,,,,,,,,0.7 g,,,5.2 g,,2.7 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,5.29,AH Indiase curry madras verspakket,950 g,Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi233440/ah-indiase-curry-madras-verspakket,Inhoud en gewicht966 GramPortiegrootte: 503 gramAantal porties: 4,,,5.4 g,497 kJ (118 kcal),,,,15 g,,,,,,3.8 g,,,,,,,,,,,,1.2 g,,,1.8 g,,1.8 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.79,AH Salade erbij italiaanse mix,"250 gPrijs per KG € 15,16",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi128130/ah-salade-erbij-italiaanse-mix,Inhoud en gewicht241 GramPortiegrootte: 241 gramAantal porties: 1,,,5 g,515 kJ (124 kcal),,,,5.2 g,,,,,,8.9 g,,,,,,,,,,,,1.5 g,,,6.5 g,,2.2 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.29,AH Sperziebonen grootverpakking,"600 gPrijs per KG € 5,48",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi395947/ah-sperziebonen-grootverpakking,Inhoud en gewicht600 GramPortiegrootte: 200 gramAantal porties: 3,,,2.3 g,106 kJ (25 kcal),,,,1.8 g,,,,,,0.2 g,,,,,,,,,,,,3.6 g,,,0.1 g,,0.1 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,5.29,AH Portugese kip piri piri verspakket,per stuk,Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi520798/ah-portugese-kip-piri-piri-verspakket,Inhoud en gewicht1019 GramPortiegrootte: 514 gramAantal porties: 4,,,5.2 g,466 kJ (111 kcal),,,,14 g,,,,,,3.5 g,,,,,,,,,,,,1.2 g,,,2.7 g,,0.6 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,5.05,AH Zakje met mango stukjes,"1 kgPrijs per KG € 5,05",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi445512/ah-zakje-met-mango-stukjes,Inhoud en gewicht1 KilogramPortiegrootte: 125 gramAantal porties: 8,,,0.5 g,289 kJ (68 kcal),,,,15 g,,,,,,0.3 g,229.5 µg,,,,,,,27.7 mg,,,,1.8 g,,,0.2 g,,0.1 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,13.18,AH Italiaanse lasagne verspakket,per pakket,,False,False,https://www.ah.nl/producten/product/wi541117/ah-italiaanse-lasagne-verspakket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.49,AH Biologisch Snoepgroente tomaat,"400 gPrijs per KG € 8,73",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi502389/ah-biologisch-snoepgroente-tomaat,Inhoud en gewicht400 GramPortiegrootte: 250 gramAantal porties: 1.5,,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.5 g,,0.1 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.09,AH Chinese wokgroente grootverpakking,"600 gPrijs per KG € 5,15",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi187844/ah-chinese-wokgroente-grootverpakking,Inhoud en gewicht600 GramPortiegrootte: 200 gramAantal porties: 3,,,2 g,122 kJ (29 kcal),,,,3.4 g,,,,,,0.2 g,,,,,,,,,,,,2.8 g,,,0.2 g,,0.02 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,11.30,AH Italiaanse lasagne verspakket VEGA,per pakket,,False,False,https://www.ah.nl/producten/product/wi541119/ah-italiaanse-lasagne-verspakket-vega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.25,AH Roerbak Italiaans grootverpakking,"600 gPrijs per KG € 5,42",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi159762/ah-roerbak-italiaans-grootverpakking,Inhoud en gewicht600 GramPortiegrootte: 200 gramAantal porties: 3,,,1.2 g,119 kJ (28 kcal),,,,4.3 g,,,,,,0.2 g,,,,,,,,,,,,2.3 g,,,0.1 g,,0.05 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.39,AH Excellent Juanita cherrytomaten aan de tak,"250 gPrijs per KG € 13,56",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi165583/ah-excellent-juanita-cherrytomaten-aan-de-tak,Inhoud en gewicht250 GramPortiegrootte: 250 gramAantal porties: 1,,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.5 g,,0.1 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,5.99,Peren voordeelpakket,"DoosPrijs per KG € 2,00",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi234270/peren-voordeelpakket,Inhoud en gewicht3 Kilogram,,,0.2 g,236 kJ (56 kcal),,,,12 g,,,,,,0.3 g,,,,,,,,,,,,2.2 g,,,0.2 g,,0.1 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.19,Kanzi Appelen schaal,"4 stuksPrijs per KG € 4,73",,False,False,https://www.ah.nl/producten/product/wi170798/kanzi-appelen-schaal,Inhoud en gewicht4 Stuks4 stuks,,,0.2 g,254 kJ (60 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,0.1 g,0 g,,,0 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.99,AH Biologisch Blauwe bessen,"200 gPrijs per KG € 19,95",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi519637/ah-biologisch-blauwe-bessen,Inhoud en gewicht200 GramPortiegrootte: 125 gramAantal porties: 1.5,,,0.7 g,218 kJ (52 kcal),,,,11 g,,,,,,0 g,,,,,,,,,,,19.3 µg,2.4 g,,,0 g,,0 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,5.29,AH Ovenschotel prei-kerrie verspakket,per stuk,Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi510455/ah-ovenschotel-prei-kerrie-verspakket,Inhoud en gewicht1341 GramPortiegrootte: 448 gramAantal porties: 4,,,5.5 g,482 kJ (116 kcal),,,,7.9 g,,,,,,6.5 g,,,,,,,,,,,,1.7 g,,,3.5 g,,2.6 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.35,AH Zoete aardappelblokjes,"400 gPrijs per KG € 8,38",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi436415/ah-zoete-aardappelblokjes,Inhoud en gewicht400 GramPortiegrootte: 200 gramAantal porties: 2,,,1.5 g,458 kJ (108 kcal),,,,24 g,,,,,,0 g,,,,,,,,,,,,3 g,0 g,0 g,0 g,,0 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,5.29,AH Hongaarse goulash verspakket,per stuk,Nutri-Score B,True,True,https://www.ah.nl/producten/product/wi537160/ah-hongaarse-goulash-verspakket,Inhoud en gewicht780 GramPortiegrootte: 581 gramAantal porties: 4,,,6 g,466 kJ (111 kcal),,,,13 g,,,,,,3.6 g,,,,,,,,,,,,1.2 g,,,2.3 g,,1.2 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.79,AH Salade erbij witlof appel,"335 gPrijs per KG € 11,31",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi237426/ah-salade-erbij-witlof-appel,Inhoud en gewicht335 GramPortiegrootte: 335 gramAantal porties: 1,,,1.5 g,463 kJ (111 kcal),,,,8.5 g,,,,,,7.6 g,,,,,,,,,,,,1.5 g,,,6.9 g,,0.7 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,4.99,AH Traybake kriel paprika verspakket,per stuk,Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi537156/ah-traybake-kriel-paprika-verspakket,Inhoud en gewicht1324 GramPortiegrootte: 435 gramAantal porties: 4,,,5.2 g,462 kJ (111 kcal),,,,7.6 g,,,,,,6.3 g,,,,,,,,,,,,1.4 g,,,4.1 g,,1.8 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,5.99,AH Gesneden verspakket Nasi,"885 gPrijs per KG € 6,77",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi495901/ah-gesneden-verspakket-nasi,Inhoud en gewicht885 GramPortiegrootte: 568 gramAantal porties: 2.5,,,7.5 g,486 kJ (115 kcal),,,,13 g,,,,,,3.4 g,,,,,,,,,,,,1.4 g,,,2.5 g,,0.7 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,4.39,AH Zakje met aardbeien,"1 kgPrijs per KG € 4,39",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi417059/ah-zakje-met-aardbeien,Inhoud en gewicht1 KilogramPortiegrootte: 125 gramAantal porties: 8,,,0.7 g,140 kJ (33 kcal),,,,5.8 g,,,,,,0.4 g,,,,,,,,,,,,1.8 g,,,0.3 g,,0.02 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.79,AH Kleine salade mango amandel,"260 gPrijs per KG € 14,58",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi492314/ah-kleine-salade-mango-amandel,Inhoud en gewicht260 GramPortiegrootte: 260 gramAantal porties: 1,,,3.2 g,443 kJ (106 kcal),,,,8.2 g,,,,,,6.2 g,,,,,,,,,,,,2.5 g,,,5.5 g,,0.6 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.50,AH Verse hele ananas,per stuk,Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi381790/ah-verse-hele-ananas,Inhoud en gewicht1 StuksPortiegrootte: 125 gram,,,0.5 g,229 kJ (54 kcal),,,,12 g,,,,,,0.1 g,,,,,,,,,,,,1.6 g,,,0.1 g,,0 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.79,AH Groene asperges,"350 gPrijs per KG € 10,83",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi215707/ah-groene-asperges,Inhoud en gewicht350 Gramca. 2 porties (200 g)Portiegrootte: 200 gramAantal porties: 2,,,1 g,82 kJ (19 kcal),,,,3 g,,,,,,0 g,,,,,,,,30 mg,,,,1.7 g,0 g,0 g,,,0 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.89,AH Verse pureersoep pompoen-wortel,"528 gPrijs per KG € 7,37",Nutri-Score B,True,True,https://www.ah.nl/producten/product/wi418293/ah-verse-pureersoep-pompoen-wortel,Inhoud en gewicht528 GramPortiegrootte: 330 milliliterAantal porties: 3,,,0.6 g,120 kJ (29 kcal),,,,2.3 g,,,,,,1.7 g,,,,,,,,,,,,1 g,,,1.3 g,,0.3 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,5.29,AH Mexicaanse burritos verspakket,per stuk,Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi434655/ah-mexicaanse-burritos-verspakket,Inhoud en gewicht910 GramPortiegrootte: 380 gramAantal porties: 4,,,7.1 g,672 kJ (161 kcal),,,,15 g,,,,,,7.5 g,,,,,,,,,,,,2.4 g,,,4.1 g,,2.6 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,5.49,AH Biologisch Iets kruimige aardappelen,"3 kgPrijs per KG € 1,83",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi108672/ah-biologisch-iets-kruimige-aardappelen,Inhoud en gewicht3 KilogramPortiegrootte: 200 gramAantal porties: 15,,,2 g,373 kJ (88 kcal),,,,19 g,,,,,450 mg,0 g,,,,,,,0.3 mg,14 mg,,,,2 g,,,0 g,,0 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.39,AH Ovengroente zoete aardappel rode paprika,"600 gPrijs per KG € 5,65",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi446338/ah-ovengroente-zoete-aardappel-rode-paprika,Inhoud en gewicht600 GramPortiegrootte: 250 gramAantal porties: 2.5,,,1.5 g,243 kJ (58 kcal),,,,11 g,,,,,,0.3 g,,,,,,,,,,,,2.4 g,,,0.2 g,,0.1 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.99,AH Salade erbij blauwe kaas,"277 gPrijs per KG € 14,40",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi365406/ah-salade-erbij-blauwe-kaas,Inhoud en gewicht262 GramPortiegrootte: 262 gramAantal porties: 1,,,3.5 g,582 kJ (140 kcal),,,,6.2 g,,,,,,11 g,,,,,,,,,,,,1.3 g,,,7.5 g,,3.3 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.29,Pink Lady Pinkids schaal,"8 stuksPrijs per KG € 3,29",,False,False,https://www.ah.nl/producten/product/wi472497/pink-lady-pinkids-schaal,Inhoud en gewicht8 Stuks8 stuks,,,< 0.5 g,263 kJ (62 kcal),,,,13.8 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,< 0.01 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.59,AH Groene aspergetips,"100 gPrijs per KG € 35,90",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi107686/ah-groene-aspergetips,Inhoud en gewicht100 GramPortiegrootte: 100 gramAantal porties: 1,,,1 g,82 kJ (19 kcal),,,,3 g,,,,,,0 g,,,,,,,,,,,,1.7 g,,,0 g,,0 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.89,AH Verse pureersoep tomaat-oregano,"638 gPrijs per KG € 6,10",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi418284/ah-verse-pureersoep-tomaat-oregano,Inhoud en gewicht638 GramPortiegrootte: 330 milliliterAantal porties: 3,,,0.9 g,146 kJ (35 kcal),,,,3.4 g,,,,,,1.7 g,,,,,,,,16.5 mg,,,,1.2 g,1.1 g,0.2 g,,,0.3 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.55,AH Bloemkoolroosjes voordeelverpakking,"1 kgPrijs per KG € 3,55",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi121475/ah-bloemkoolroosjes-voordeelverpakking,Inhoud en gewicht1 KilogramPortiegrootte: 250 gramAantal porties: 4,,,2 g,99 kJ (24 kcal),95 µg,,,2 g,,,,,,0.3 g,,,,,,,,22 mg,,,,2.5 g,,,0.2 g,,0.1 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.79,AH Salade erbij boeren mix,"295 gPrijs per KG € 12,85",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi128131/ah-salade-erbij-boeren-mix,Inhoud en gewicht285 GramPortiegrootte: 285 gramAantal porties: 1,,,4.8 g,558 kJ (134 kcal),,,,5.7 g,,,,,,10 g,,,,,,,,,,,,1.2 g,,,7.2 g,,3 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.59,AH Gemengde salade groot,"300 gPrijs per KG € 11,97",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi160705/ah-gemengde-salade-groot,Inhoud en gewicht300 GramPortiegrootte: 35 gramAantal porties: 8.5,,,1.3 g,72 kJ (17 kcal),,,,1.4 g,,,,,,0.4 g,,,,,,,,,,,,1.4 g,,,0.2 g,,0.08 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.99,AH Groentesoep verspakket,per stuk,Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi198387/ah-groentesoep-verspakket,Inhoud en gewicht818 GramPortiegrootte: 250 milliliterAantal porties: 6,,,0.8 g,92 kJ (22 kcal),,,,3.6 g,,,,,,0.3 g,,,,,,,,,,,,0.8 g,,,0.1 g,,0.1 g,,
aardappel-groente-fruit?minPrice=3&maxPrice=99,3.39,AH Salade erbij tomaat komkommer,"340 gPrijs per KG € 9,97",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi224709/ah-salade-erbij-tomaat-komkommer,Inhoud en gewicht340 GramPortiegrootte: 340 gramAantal porties: 1,,,2.7 g,283 kJ (68 kcal),,,,3.7 g,,,,,,4.5 g,,,,,,,,,,,,1 g,,,3.7 g,,0.7 g,,
