Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
tussendoortjes,1.99,AH Snoepgroente tomatenmix,"250 gNormale prijs per KG € 7,96",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi520805/ah-snoepgroente-tomatenmix,Inhoud en gewicht250 GramPortiegrootte: 250 gramAantal porties: 1,,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.5 g,,0.1 g,,
tussendoortjes,1.79,LU Mini crackers olijfolie & oregano,"250 gPrijs per KG € 7,16",,False,False,https://www.ah.nl/producten/product/wi2432/lu-mini-crackers-olijfolie-en-oregano,Inhoud en gewicht250 GramPortiegrootte: 100 g,,,11 g,437 kcal (1840 kJ),,,,66 g,,,,,,13 g,,,,,,,,,,,,4 g,,,,,2.9 g,,
tussendoortjes,1.09,AH Wortelen,"500 gPrijs per KG € 2,18",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi221495/ah-wortelen,Inhoud en gewicht500 GramPortiegrootte: 200 gramAantal porties: 2.5,,,0.6 g,137 kJ (33 kcal),,,,5.5 g,,,,,,0.3 g,,,,,,,,,,,,2.8 g,0 g,0.2 g,,,0.1 g,,
tussendoortjes,5.69,AH Snoepgroente tomaat,"1 kgPrijs per KG € 5,69",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi465601/ah-snoepgroente-tomaat,Inhoud en gewicht1000 GramPortiegrootte: 250 gramAantal porties: 4,,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.5 g,,0.1 g,,
tussendoortjes,0.79,AH Biologisch Maiswafels met zeezout rond,"120 gPrijs per KG € 6,58",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi382538/ah-biologisch-maiswafels-met-zeezout-rond,Inhoud en gewicht120 GramPortiegrootte: 7 gramAantal porties: 17,,,6.5 g,1627 kJ (383 kcal),,,,87 g,,,,,,0.7 g,,,,,,,,,,,,1.5 g,,,0.7 g,,0 g,,
tussendoortjes,1.59,Melkunie Breaker aardbei yoghurt,"200 gPrijs per KG € 7,95",,False,False,https://www.ah.nl/producten/product/wi216238/melkunie-breaker-aardbei-yoghurt,Inhoud en gewicht200 Gram,,,3.1 g,414 kJ (98 kcal),,,,14 g,,,,,,3 g,,,,,,,,,,,,,,,,,2 g,,
tussendoortjes,0.59,Yum Yum Chicken flavour instant noodles,"60 gPrijs per KG € 9,83",,False,False,https://www.ah.nl/producten/product/wi130084/yum-yum-chicken-flavour-instant-noodles,Inhoud en gewicht60 Gram,,,1.3 g,319 kJ (76 kcal),,,,10 g,,,,,,3.3 g,,,,,,,,,,,,,,,,,1.6 g,,
tussendoortjes,2.99,AH Snoepgroente komkommer,"400 gPrijs per KG € 7,48",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi490798/ah-snoepgroente-komkommer,Inhoud en gewicht400 GramPortiegrootte: 250 gramAantal porties: 1.5,,,0.7 g,54 kJ (13 kcal),,,,1.3 g,,,,,,0.4 g,,,,,,,,,,,20.9 µg,0.6 g,,,0.2 g,,0.1 g,,
tussendoortjes,0.99,AH Snoepgroente wortel,"150 gPrijs per KG € 6,60",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi394821/ah-snoepgroente-wortel,Inhoud en gewicht150 GramPortiegrootte: 150 gramAantal porties: 1,,,0.7 g,136 kJ (33 kcal),,,,5.3 g,,,,,,0.3 g,,,,,,,,,,,,2.9 g,,,0.2 g,,0.1 g,,
tussendoortjes,1.59,LU Mini crackers naturel,"250 gPrijs per KG € 6,36",,False,False,https://www.ah.nl/producten/product/wi62912/lu-mini-crackers-naturel,Inhoud en gewicht250 GramPortiegrootte: 1 flowpack = 5 crackers; 1 pak = 8 x 5 crackers,,,11 g,1841 kJ (437 kcal),,,,69 g,,,,,,12 g,,,,,,,,,,,,3.5 g,,,,,5.3 g,,
tussendoortjes,0.85,Danoontje Knijpyoghurt aardbei,"70 gPrijs per KG € 12,14",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi425567/danoontje-knijpyoghurt-aardbei,Inhoud en gewicht70 Gram,,191 mg,3.6 g,347 kJ (82 kcal),,,,10.8 g,,,,,,2.8 g,,,,,,,,,,,,,,,,,1.8 g,,
tussendoortjes,2.15,Snelle Jelle Kruidkoek naturel 5-pack,"5 stuksPrijs per KG € 6,62",,False,False,https://www.ah.nl/producten/product/wi457697/snelle-jelle-kruidkoek-naturel-5-pack,Inhoud en gewicht5 Stuks. 325 GramAantal porties: 5,,,2.4 g,1292 kJ (305 kcal),,,,69.7 g,,,,,,1 g,,,,,,,,,,,,3.5 g,,,,,0.2 g,,
tussendoortjes,1.39,AH Dunne maiswafels paprika,"104 gPrijs per KG € 13,37",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi456379/ah-dunne-maiswafels-paprika,Inhoud en gewicht104 GramPortiegrootte: 26 gramAantal porties: 4,,,7.4 g,1739 kJ (412 kcal),,,,75 g,,,,,,8.5 g,,,,,,,,,,,,2.9 g,,,7.3 g,,0.8 g,,
