Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,0.65,AH Soepstengels Naturel,"125 gPrijs per KG € 5,20",Nutri-Score B,True,True,https://www.ah.nl/producten/product/wi189394/ah-soepstengels-naturel,Inhoud en gewicht125 GramPortiegrootte: 6 gramAantal porties: 21,,,12 g,1706 kJ (404 kcal),,,,73 g,,,,,,6.5 g,,,,,,,,,,,,2.5 g,,,5.4 g,,1 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,0.59,Yum Yum Chicken flavour instant noodles,"60 gPrijs per KG € 9,83",,False,False,https://www.ah.nl/producten/product/wi130084/yum-yum-chicken-flavour-instant-noodles,Inhoud en gewicht60 Gram,,,1.3 g,319 kJ (76 kcal),,,,10 g,,,,,,3.3 g,,,,,,,,,,,,,,,,,1.6 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,0.66,AH Kidneybonen,"400 gPrijs per KG € 2,64",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi30428/ah-kidneybonen,Inhoud en gewicht400 GramUitlekgewicht: 250 GramPortiegrootte: 200 gramAantal porties: 1.5,,,8.4 g,429 kJ (102 kcal),,,,12 g,,,,,,0.8 g,,,,,,,,,,,,6.6 g,,,0.2 g,,0.3 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,0.95,AH Biologisch Knoflook,"100 gPrijs per KG € 9,50",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi185774/ah-biologisch-knoflook,Inhoud en gewicht100 GramPortiegrootte: 3 gramAantal porties: 33,,,6 g,585 kJ (140 kcal),,,,28 g,,,,,,0 g,,,,,,,,,,,,0.9 g,,,0 g,,0 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,0.49,Consar Tomato paste,"140 gPrijs per KG € 3,50",,False,False,https://www.ah.nl/producten/product/wi525032/consar-tomato-paste,Inhoud en gewicht140 Gram,,,4.5 g,383 kJ (90 kcal),,,,16 g,,,,,,0.4 g,,,,,,,,,,,,2.4 g,,,,,0 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.59,Unox Kip good noodles,"65 gPrijs per KG € 24,46",,False,False,https://www.ah.nl/producten/product/wi99084/unox-kip-good-noodles,Inhoud en gewicht65 GramAantal porties: 1,,,2 g,348 kJ (83 kcal),,,,11 g,,,,,,3.3 g,,,,,,,,,,,,0.7 g,,,,,1.6 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,0.69,Unox Good noodles groente,"per stukPrijs per KG € 9,86",,False,False,https://www.ah.nl/producten/product/wi99089/unox-good-noodles-groente,Inhoud en gewicht1 Stuks. 70 GramAantal porties: 1,,,1.6 g,384 kJ (92 kcal),,,,11 g,,,,,,4.1 g,,,,,,,,,,,,< 0.5 g,,,,,2.1 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.39,Van Wijngaarden's Zaanse mayonaise,"200 mlPrijs per LT € 6,95",,False,False,https://www.ah.nl/producten/product/wi519391/van-wijngaarden-s-zaanse-mayonaise,Inhoud en gewicht200 MilliliterPortiegrootte: 15ml,,,1.2 g,3029 kJ (735 kcal),,,,1.4 g,,,,,,80.4 g,,,,,,,,,,,,,50.3 g,23 g,,,6.4 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.09,AH Munt grootverpakking,"40 gPrijs per KG € 27,25",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi207061/ah-munt-grootverpakking,Inhoud en gewicht40 GramPortiegrootte: 5 gramAantal porties: 8,,,3.8 g,205 kJ (49 kcal),,,,5.1 g,,,,,,0.7 g,,,,,,,,,,,,3.5 g,,,0.5 g,,0.2 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.39,Statesman Tonijn stukken in water,"160 gPrijs per KG € 12,41",,False,False,https://www.ah.nl/producten/product/wi420789/statesman-tonijn-stukken-in-water,Inhoud en gewicht160 GramUitlekgewicht: 112 Gram,,,23.5 g,418 kJ (99 kcal),,,,< 0.1 g,,,,,,0.5 g,,,,,,,,,,,,,,,,,0.1 g,,
