Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt,Url
zuivel-plantaardig-en-eieren,1.99,Campina Biologisch volle melk,"1 lPrijs per LT € 1,99",,False,False,,120 mg,3.4 g,271 kJ (65 kcal),,,,4.6 g,,,,,,3.6 g,,,,0.18 mg,,,,,,,,,,,,,2.5 g,,,
zuivel-plantaardig-en-eieren,1.55,AH Biologisch Creme fraiche,"125 mlPrijs per LT € 12,40",Nutri-Score D,False,True,,,2 g,1187 kJ (288 kcal),,,,2.5 g,,,,,,30 g,,,,,,,,,,,,0 g,,,10 g,,19 g,,,
zuivel-plantaardig-en-eieren,2.15,Alpro Blauwe bosbes,"500 gPrijs per KG € 4,30",Nutri-Score A,False,False,,120 mg,3.7 g,293 kJ (70 kcal),,,,8.2 g,,,,,,2.2 g,,,,0.21 mg,,,,,,,,1 g,,,,,0.4 g,,,
zuivel-plantaardig-en-eieren,3.79,Lurpak Smeerbare boter gezouten,"250 gNormale prijs per KG € 15,16",,False,False,,,0.5 g,2904 kJ (706 kcal),,,,0.6 g,,,,,,78 g,,,,,,,,,,,,,,,,,35 g,,,
zuivel-plantaardig-en-eieren,1.55,Danio Luchtige kwark aardbei vanille,"2 x 125 gPrijs per KG € 6,20",,False,False,,,4.5 g,139 kcal (585 kJ),,,,17.6 g,,,,,,5.6 g,,,,,,,,,,,,,,,,,3.6 g,,,
zuivel-plantaardig-en-eieren,1.79,Fristi Rood fruit 0% suiker toegevoegd,"1 lPrijs per LT € 1,79",,False,False,,74 mg,2 g,25 kcal (105 kJ),,,,2.8 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,1.55,AH Blanke vla,"1 lPrijs per LT € 1,55",Nutri-Score B,False,False,,,2.2 g,362 kJ (86 kcal),,,,13 g,,,,,,2.8 g,,,,,,,,,,,,0 g,,,0.9 g,,1.9 g,,,
zuivel-plantaardig-en-eieren,2.35,Optimel Yoghurt bosvruchten,"1 lPrijs per LT € 2,35",,False,False,,,3.4 g,158 kJ (37 kcal),,,,4.8 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,2.45,Optimel Magere kwark appel kaneel,"500 gPrijs per KG € 4,90",,False,False,,200 mg,6.5 g,191 kJ (45 kcal),,,,4.4 g,,,,,,0 g,,,,0.21 mg,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,1.25,AH Halfvolle franse kwark,"500 gPrijs per KG € 2,50",Nutri-Score A,False,True,,,7.5 g,309 kJ (74 kcal),,,,3.9 g,,,,,,3.1 g,,,,,,,,,,,,0 g,1 g,0.1 g,,,2 g,,,
zuivel-plantaardig-en-eieren,2.85,Alpro Mild & creamy naturel,"755 gPrijs per KG € 3,77",Nutri-Score A,False,False,,120 mg,4 g,50 kcal (210 kJ),,,,2.1 g,,,,,,2.3 g,,,,,,,,,,,,1 g,,,,,0.4 g,,,
zuivel-plantaardig-en-eieren,13.74,Chocomel vol 6 liter voordeel pakket,per pakket,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren,1.15,AH Chocolademelk classic,"1 lPrijs per LT € 1,15",Nutri-Score B,False,True,,115 mg,3.6 g,320 kJ (76 kcal),,,,8.1 g,,,,,,3.1 g,,,,,,,,,,,,0.8 g,,,1.3 g,,1.8 g,,,
zuivel-plantaardig-en-eieren,1.99,Flower Farm Smeren zonder palmolie,"225 gPrijs per KG € 8,84",,False,False,,,0 g,2230 kJ (540 kcal),,,,0.4 g,,,,,,60 g,800 µg,,,,,,,,17 mg,,,0 g,,,,,15 g,,,
zuivel-plantaardig-en-eieren,2.19,Danio Romige kwark perzik,"450 gPrijs per KG € 4,87",Nutri-Score B,False,False,,89.2 mg,5.7 g,107 kcal (467 kJ),,,,14.4 g,,,,,,2.9 g,,,,,,,,,,,,,,,,,2 g,,,
zuivel-plantaardig-en-eieren,2.55,Becel Original met omega 3,"250 gPrijs per KG € 10,20",,False,False,,,< 0.5 g,1665 kJ (404 kcal),,,,< 0.5 g,,,,,,45 g,800 µg,1.1 mg,180 µg,1.4 mg,,,1.4 mg,,9.5 mg,,,,13 g,23 g,,,9.3 g,,,
zuivel-plantaardig-en-eieren,5.69,Campina Langlekker halfvolle melk voordeel 4pack,"4 lPrijs per LT € 1,42",,False,False,,120 mg,3.7 g,204 kJ (48 kcal),,,,4.8 g,,,,,150 mg,1.5 g,,,,0.14 mg,,,,,,,,,,,,,1.1 g,,,
zuivel-plantaardig-en-eieren,1.39,AH Witte vrije uitloopeieren M,6 stuks,Nutri-Score A,False,True,,,12 g,564 kJ (136 kcal),,,,0.5 g,,,,,,9.5 g,,,,,,,,,,,,0 g,,,4.9 g,,3 g,,,
zuivel-plantaardig-en-eieren,1.75,AH Karnemelk,"1,5 lPrijs per LT € 1,17",Nutri-Score A,False,True,,,3.3 g,117 kJ (28 kcal),,,,3.6 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,,
zuivel-plantaardig-en-eieren,1.89,Optimel Limited edition peach pumpkin spice,"1 lPrijs per LT € 1,89",,False,False,,105 mg,3.2 g,133 kJ (31 kcal),,,,3.7 g,,,,,,,,,,0.15 mg,,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren,2.79,Chocomelk vol,"1,5 lPrijs per LT € 1,86",,False,False,,100 mg,3.3 g,365 kJ (87 kcal),,,,11.9 g,,,,,,2.7 g,,,,,,,,,,,,,,,,,1.9 g,,,
zuivel-plantaardig-en-eieren,1.69,Friesche Vlag Goudband volle koffiemelk,"455 mlPrijs per LT € 3,71",,False,False,,255 mg,7.1 g,605 kJ (145 kcal),,,,9.9 g,,,,,,8.5 g,,,,,,,,,,,,,,,,,5.5 g,,,
zuivel-plantaardig-en-eieren,2.19,Fairtrade Original Kokosmelk,"400 mlNormale prijs per LT € 5,48",,False,False,,,0.2 g,675 kJ (162 kcal),,,,1.6 g,,,,,,17 g,,,,,,,,,,,,,,,,,16 g,,,
zuivel-plantaardig-en-eieren,1.75,Danone Af en toetje yoghurt sprinklins,"2 x 110 gPrijs per KG € 7,95",Nutri-Score B,False,False,,134 mg,4.1 g,469 kJ (111 kcal),,,,16.5 g,,,,,,3.2 g,,,,,,,,,,,,,,,,,2 g,,,
zuivel-plantaardig-en-eieren,1.59,AH Opgeklopte slagroom,"500 mlPrijs per LT € 3,18",Nutri-Score D,False,False,,,2.7 g,1454 kJ (352 kcal),,,,11 g,,,,,,33 g,,,,,,,,,,,,0 g,,,9.7 g,,22 g,,,
zuivel-plantaardig-en-eieren,1.09,AH Halvarine light,"500 gPrijs per KG € 2,18",Nutri-Score C,True,True,,,0 g,1110 kJ (270 kcal),333.3 µg,,,0 g,,,,,,30 g,800 µg,1.8 mg,,2.3 mg,,,2.3 mg,,20 mg,,,0 g,,,24 g,,6 g,,,
zuivel-plantaardig-en-eieren,1.49,Betsie's Volle geitenmelk,"750 mlPrijs per LT € 1,99",,False,False,,116 mg,2.8 g,243 kJ (58 kcal),,,,4.1 g,,,,,,3.4 g,,,,,,,,,,,,,,,,,2.5 g,,,
zuivel-plantaardig-en-eieren,1.35,Danoontje Fruitkwark banaan aardbei abrikoos,"6 x 50 gPrijs per KG € 4,50",Nutri-Score A,False,False,,142 mg,6.3 g,372 kJ (88 kcal),,,,10 g,,,,,,2.5 g,,,,,,,,,,,,,,,,,1.7 g,,,
zuivel-plantaardig-en-eieren,1.59,AH Haverdrink ongezoet,"1 lPrijs per LT € 1,59",Nutri-Score B,True,True,,120 mg,0.4 g,120 kJ (29 kcal),,,,5 g,,,,,,0.7 g,,,,,,,,,,,,0.3 g,,,0.6 g,,0.1 g,,,
zuivel-plantaardig-en-eieren,2.29,Alpro Plantaardige variatie op kwark ongezoet,"400 gPrijs per KG € 5,73",,False,False,,120 mg,5.8 g,60 kcal (252 kJ),,,,0 g,,,,,,3.3 g,,,,,,,,,,,,1.3 g,,,,,0.6 g,,,
zuivel-plantaardig-en-eieren,1.29,AH Halfvolle biogarde stand,"500 gPrijs per KG € 2,58",Nutri-Score A,False,True,,120 mg,4 g,200 kJ (47 kcal),,,,4.7 g,,,,,,1.4 g,,,,,,,,,,,,0 g,,,0.5 g,,0.9 g,,,
zuivel-plantaardig-en-eieren,3.09,Campina Yoghurt griekse stijl 2%,"1 kgPrijs per KG € 3,09",,False,False,,126 mg,6.4 g,267 kJ (63 kcal),,,,4.1 g,,,,,,2 g,,,,,,,,,,,,,,,,,1.4 g,,,
zuivel-plantaardig-en-eieren,1.89,AH Roomboter ongezouten,"125 gPrijs per KG € 15,12",Nutri-Score E,False,True,,,0.7 g,3056 kJ (743 kcal),,,,0.6 g,,,,,,82 g,,,,,,,,,,,,0 g,,,32 g,,50 g,,,
zuivel-plantaardig-en-eieren,1.09,AH Margarine,"500 gPrijs per KG € 2,18",Nutri-Score D,False,True,,,0 g,2964 kJ (721 kcal),,,,0.2 g,,,,,,80 g,,,,,,,,,,,,0 g,,,43 g,,36 g,,,
zuivel-plantaardig-en-eieren,1.25,Melkunie Hopjes vla,"0,5 lPrijs per LT € 2,50",,False,False,,,2 g,400 kJ (95 kcal),,,,15 g,,,,,,3 g,,,,,,,,,,,,,,,,,2 g,,,
zuivel-plantaardig-en-eieren,1.49,Becel Voor in de koffie lekker romig,"467 mlPrijs per LT € 3,19",,False,False,,,7.1 g,478 kJ (115 kcal),,,,11 g,,,,,,4.4 g,,,,,,,,,2.6 mg,,,,1.6 g,2.3 g,,,0.5 g,,,
zuivel-plantaardig-en-eieren,1.49,AH Halfvolle melkdrank extra calcium,"1 lPrijs per LT € 1,49",Nutri-Score B,False,True,,200 mg,3.7 g,205 kJ (49 kcal),,,,4.9 g,,,,,,1.6 g,,,,0.18 mg,,,,,,,,0 g,,,0.5 g,,1.1 g,,,
zuivel-plantaardig-en-eieren,1.79,Arla Biologische magere yoghurt,"1 lPrijs per LT € 1,79",,False,False,,131 mg,3.6 g,161 kJ (38 kcal),,,,4 g,,,,,,0.5 g,,,,,,,,,,,,,,,,,0.3 g,,,
zuivel-plantaardig-en-eieren,2.85,Alpro Mild & creamy naturel met kokosnoot,"750 gPrijs per KG € 3,80",Nutri-Score B,False,False,,120 mg,3.9 g,55 kcal (231 kJ),,,,2.3 g,,,,,,3 g,,,,,,,,,,,,0.8 g,,,,,1.1 g,,,
zuivel-plantaardig-en-eieren,2.09,Melkunie Bolletjes vanillevla crunchy,"1 lPrijs per LT € 2,09",,False,False,,,1.9 g,423 kJ (100 kcal),,,,18 g,,,,,,2.4 g,,,,,,,,,,,,,,,,,1.8 g,,,
zuivel-plantaardig-en-eieren,4.09,Becel Vloeibare bakboter voor vlees en jus,"450 mlPrijs per LT € 9,09",,False,False,,,< 0.5 g,3360 kJ (803 kcal),,,,0.6 g,,,,,,90 g,742 µg,,,,,,,,34 mg,,,,33 g,46 g,,,11 g,,,
zuivel-plantaardig-en-eieren,0.99,Friesche Vlag Latte opschuimmelk,"500 mlPrijs per LT € 1,98",,False,False,,120 mg,3.6 g,296 kJ (71 kcal),,,,4.8 g,,,,,,4.1 g,,,,,,,,,,,,,,,,,2.9 g,,,
zuivel-plantaardig-en-eieren,3.69,"Blue Band Voor koken, bakken en braden voordeelpak","500 gPrijs per KG € 7,38",,False,False,,,< 0.5 g,2933 kJ (701 kcal),,,,0.5 g,,,,,,79 g,800 µg,,,,,,,,10 mg,,,,,,,,36 g,,,
zuivel-plantaardig-en-eieren,2.19,Campina Langlekker halfvolle melk,"1,5 lPrijs per LT € 1,46",,False,False,,120 mg,3.7 g,204 kJ (48 kcal),,,,4.8 g,,,,,150 mg,1.5 g,,,,0.14 mg,,,,,,,,,,,,,1.1 g,,,
zuivel-plantaardig-en-eieren,1.89,Melkunie Protein salted caramel pudding,"200 gPrijs per KG € 9,45",,False,False,,208 mg,10 g,304 kJ (72 kcal),,,,7.4 g,,28.1 mg,,,,1.5 g,,,,,,,,,,,,,,,,,0.9 g,0.75 mg,,
zuivel-plantaardig-en-eieren,1.69,Alpro Sojadrink zonder suikers,"1 lNormale prijs per LT € 1,69",,False,False,,120 mg,3.3 g,33 kcal (138 kJ),,,,0 g,,,,,,1.8 g,,,,0.21 mg,,,,,,,,0.6 g,,,,,0.3 g,,,
zuivel-plantaardig-en-eieren,2.19,Alpro Plantaardige variatie op kwark naturel,"400 gPrijs per KG € 5,48",Nutri-Score A,False,False,,120 mg,5.8 g,68 kcal (283 kJ),,,,2.6 g,,,,,,3.3 g,,,,,,,,,,,,1.5 g,,,,,0.6 g,,,
zuivel-plantaardig-en-eieren,0.89,Danoontje Knijpyoghurt appel en aardbei,"70 gPrijs per KG € 12,71",Nutri-Score A,False,False,,191 g,3.6 g,335 kJ (80 kcal),,,,9.4 g,,,,,,2.9 g,,,,,,,,,,,,,,,,,1.8 g,,,
zuivel-plantaardig-en-eieren,4.99,Ola Split,9 stuks,,False,False,,,1.5 g,110 kcal (480 kJ),,,,20 g,,,,,,3 g,,,,,,,,,,,,,,,,,2.5 g,,,
zuivel-plantaardig-en-eieren,1.19,AH Yoghurtdrink perzik,"1 lPrijs per LT € 1,19",Nutri-Score B,False,True,,120 mg,2 g,165 kJ (39 kcal),,,,7.7 g,,,,,,0 g,,,,,,,,,,,,0 g,0 g,0 g,0 g,,0 g,,,
zuivel-plantaardig-en-eieren,6.29,Lurpak Smeerbare boter ongezouten,"500 gNormale prijs per KG € 12,58",,False,False,,,0.5 g,2905 kJ (706 kcal),,,,0.6 g,,,,,,78 g,,,,,,,,,,,,,,,,,35 g,,,
zuivel-plantaardig-en-eieren,3.79,AH Rondeel eieren M L,10 stuks,Nutri-Score A,False,True,,,12 g,544 kJ (131 kcal),,,,0.2 g,,,,,,9.1 g,,,,,,,,,,,,0 g,,,4.3 g,,3 g,,,
zuivel-plantaardig-en-eieren,1.95,Campina Zacht & luchtig vanille,"1 lPrijs per LT € 1,95",,False,False,,,1.8 g,373 kJ (89 kcal),,,,10.3 g,,,,,,4.6 g,,,,,,,,,,,,,,,,,3.6 g,,,
zuivel-plantaardig-en-eieren,2.29,Optimel Magere griekse stijl yoghurt kers,"450 gPrijs per KG € 5,09",Nutri-Score A,False,False,,150 mg,7.5 g,228 kJ (54 kcal),,,,4.6 g,,,,,,,,,,0.21 mg,,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren,2.19,Danio Romige kwark bosbes,"450 gPrijs per KG € 4,87",Nutri-Score B,False,False,,90.5 mg,5.7 g,109 kcal (456 kJ),,,,14.7 g,,,,,,2.9 g,,,,,,,,,,,,,,,,,2 g,,,
zuivel-plantaardig-en-eieren,3.99,Blije Kip eieren Biologische eieren,6 stuks,,False,False,,,12.7 g,618 kJ (148 kcal),,,,0.5 g,,,,,,10.5 g,,,,,,,,,,,,,3.6 g,1.9 g,,,2.8 g,,,
zuivel-plantaardig-en-eieren,0.69,De Zaanse Hoeve Karnemelk,"500 mlPrijs per LT € 1,38",Nutri-Score A,False,True,,116 mg,3.2 g,120 kJ (28 kcal),,,,3.4 g,,,,,,0.2 g,,,,0.1 mg,,,,,,,,0 g,,,0 g,,0.1 g,,,
zuivel-plantaardig-en-eieren,1.89,Campina Biologisch halfvolle melk,"1 lPrijs per LT € 1,89",,False,False,,120 mg,3.5 g,199 kJ (47 kcal),,,,4.7 g,,,,,150 mg,1.5 g,,,,0.18 mg,,,,,,,,,,,,,1.1 g,,,
zuivel-plantaardig-en-eieren,1.69,Mona Griesmeelpudding met rode bessensaus,"450 mlPrijs per LT € 3,76",,False,False,,,2.8 g,502 kJ (119 kcal),,,,21.1 g,,,,,,2.2 g,,,,,,,,,,,,,,,,,1.5 g,,,
zuivel-plantaardig-en-eieren,2.09,Arla Skyr aardbei yoghurt 0% fat,"450 gPrijs per KG € 4,64",,False,False,,,9.2 g,309 kJ (73 kcal),,,,7.7 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,1.59,AH Slagroom,"250 mlPrijs per LT € 6,36",Nutri-Score D,False,True,,,2.5 g,1389 kJ (337 kcal),,,,3 g,,,,,,35 g,,,,,,,,,,,,0 g,,,11 g,,24 g,,,
zuivel-plantaardig-en-eieren,1.59,Melkunie Protein aardbei kwark,"200 gPrijs per KG € 7,95",,False,False,,,10 g,291 kJ (67 kcal),,,,6.4 g,,,,,,0.3 g,,,,,,,,,,,,,,,,,0.2 g,,,
zuivel-plantaardig-en-eieren,0.73,AH Bak en braad,"250 gPrijs per KG € 2,92",Nutri-Score E,False,True,,,0.1 g,3594 kJ (874 kcal),,,,0.1 g,,,,,,97 g,,,,,,,,,,,,0 g,,,51 g,,45 g,,,
zuivel-plantaardig-en-eieren,2.19,Danio Romige kwark aardbei,"450 gPrijs per KG € 4,87",Nutri-Score B,False,False,,,5.7 g,100 kcal (417 kJ),,,,12.6 g,,,,,,29 g,,,,,,,,,,,,,,,,,2 g,,,
zuivel-plantaardig-en-eieren,2.05,Boursin Cuisine knoflook & fijne kruiden,"240 gPrijs per LT € 8,54",,False,False,,,3.5 g,850 kJ (205 kcal),,,,5 g,,,,,,19 g,,,,,,,,,,,,,,,,,12.5 g,,,
zuivel-plantaardig-en-eieren,2.99,Optimel Langlekker drinkyoghurt aardbei framboos,"6 x 200 mlPrijs per LT € 2,49",,False,False,,90 mg,2.5 g,131 kJ (31 kcal),,,,4.2 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,2.09,Starbucks Cappuccino,"220 mlPrijs per LT € 9,50",,False,False,,,2.7 g,291 kJ (69 kcal),,,,8.8 g,,,,,,2.5 g,,,,,,,,,,,,,,,,,1.6 g,,,
zuivel-plantaardig-en-eieren,2.59,De Zaanse Hoeve Roomboter gezouten,"250 gPrijs per KG € 10,36",Nutri-Score E,False,True,,,0.6 g,3024 kJ (735 kcal),,,,1 g,,,,,,81 g,,,,,,,,,,,,0 g,,,25 g,,56 g,,,
zuivel-plantaardig-en-eieren,1.89,Zuivelhoeve Boer'n yoghurt vanille & muesli,"170 gPrijs per KG € 11,12",Nutri-Score B,False,False,,,4.9 g,555 kJ (132 kcal),,,,17 g,,,,,,4.8 g,,,,,,,,,,,,0.7 g,,,,,2.8 g,,,
zuivel-plantaardig-en-eieren,1.59,Betsie's Geitenyoghurt moment,"750 mlPrijs per LT € 2,12",,False,False,,116 mg,3.3 g,271 kJ (65 kcal),,,,5.9 g,,,,,,2.7 g,,,,,,,,,,,,,,,,,2.2 g,,,
zuivel-plantaardig-en-eieren,2.29,Vifit Drinkyoghurt rode vruchten,"1 lPrijs per LT € 2,29",,False,False,,100 mg,3.1 g,215 kJ (51 kcal),,,,6.6 g,,,,,,0.8 g,,,20 µg,0.14 mg,,,0.14 mg,,,,,,,,,,0.5 g,,,
zuivel-plantaardig-en-eieren,1.59,Melkunie Breaker perzik met zonnebloempit yoghurt,"200 gPrijs per KG € 7,95",,False,False,,,3.6 g,439 kJ (105 kcal),,,,13 g,,,,,,4 g,,,,,,,,,,,,,,,,,2.1 g,,,
zuivel-plantaardig-en-eieren,1.59,Isey Skyr vanille,"140 gPrijs per KG € 11,36",,False,False,,,9.3 g,297 kJ (71 kcal),,,,3.6 g,,,,,,2.1 g,,,,,,,,,,,,,,,,,1.3 g,,,
zuivel-plantaardig-en-eieren,1.38,AH Rijst drink naturel," 1 lPrijs per LT € 1,38",Nutri-Score B,True,True,,120 mg,0.2 g,213 kJ (50 kcal),,,,10 g,,,,,,1 g,,,,,,,,,,,,0.3 g,,,0.9 g,,0.1 g,,,
zuivel-plantaardig-en-eieren,1.99,HiPRO Protein drink framboos aardbei,"300 mlPrijs per LT € 6,63",Nutri-Score A,False,False,,174 mg,8.34 g,260 kJ (62 kcal),,,,6.1 g,,,,,,0.5 g,,,,,,,,,,,,0.03 g,,,,,0.3 g,,,
zuivel-plantaardig-en-eieren,1.39,HiPRO Protein skyr stijl bosbes,"160 gPrijs per KG € 8,69",Nutri-Score A,False,False,,,9.3 g,226 kJ (53 kcal),,,,3.6 g,,,,,,0.1 g,,,,,,,,,,,,,,,,,0.1 g,,,
zuivel-plantaardig-en-eieren,2.55,Isey Skyr aardbei witte chocolade,"400 gPrijs per KG € 6,38",Nutri-Score A,False,False,,,8.5 g,377 kJ (90 kcal),,,,4.1 g,,,,,,4.4 g,,,,,,,,,,,,,,,,,2.8 g,,,
zuivel-plantaardig-en-eieren,3.49,Natuurfarm de Boed Mais-scharreleieren L,10 stuks,,False,False,,,12.2 g,555 kJ (133 kcal),,,,1.2 g,,,,,,8.8 g,,,,,,,,,,,,,,,,,3.2 g,,,
zuivel-plantaardig-en-eieren,2.25,Alpro This is not m*lk drink vol,"1 lPrijs per LT € 2,25",Nutri-Score A,False,False,,120 mg,0.7 g,59 kcal (247 kJ),,,,5.7 g,,,,,,3.5 g,,,,,,,,,,,,1 g,,,,,0.4 g,,,
zuivel-plantaardig-en-eieren,2.39,Optimel Limited edition magere kwark winterglow,"500 gPrijs per KG € 4,78",,False,False,,200 mg,6.9 g,219 kJ (52 kcal),,,,4 g,,,,,,,,,,0.21 mg,,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren,2.49,Optimel Drinkyoghurt mango passievrucht,"1,5 lPrijs per LT € 1,66",,False,False,,105 mg,3.2 g,135 kJ (32 kcal),,,,3.8 g,,,,,,0 g,,,,0.15 mg,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,1.39,Douwe Egberts Ice macchiato ijskoffie,"230 mlPrijs per LT € 6,04",,False,False,,,3.1 g,355 kJ (85 kcal),,,,10.3 g,,,,,,3.5 g,,,,,,,,,,,,0 g,,,,,2.2 g,,,
zuivel-plantaardig-en-eieren,1.19,AH Yoghurtdrink framboos,"1 lPrijs per LT € 1,19",Nutri-Score B,False,True,,70 mg,1.8 g,150 kJ (35 kcal),,,,7 g,,,,,,0 g,,,,,,,,,,,,0 g,0 g,0 g,0 g,,0 g,,,
zuivel-plantaardig-en-eieren,1.79,AH Biologisch Verse slagroom,"250 mlPrijs per LT € 7,16",Nutri-Score D,False,True,,,2.4 g,1311 kJ (318 kcal),,,,2.9 g,,,,,,33 g,,,,,,,,,,,,0 g,,,9.5 g,,23 g,,,
zuivel-plantaardig-en-eieren,1.95,Campina Zacht en luchtig banaan,"1 lPrijs per LT € 1,95",,False,False,,,1.7 g,375 kJ (90 kcal),,,,10.4 g,,,,,,4.6 g,,,,,,,,,,,,,,,,,3.6 g,,,
zuivel-plantaardig-en-eieren,2.89,Almhof Volle kwark vanille,"500 gPrijs per KG € 5,78",,False,False,,,5.6 g,543 kJ (129 kcal),,,,13.9 g,,,,,,5.4 g,,,,,,,,,,,,,,,,,3.6 g,,,
zuivel-plantaardig-en-eieren,1.25,Optimel Drinkyoghurt framboos,"500 mlPrijs per LT € 2,50",,False,False,,105 mg,3.2 g,132 kJ (31 kcal),,,,3.7 g,,,,,,0 g,,,,0.15 mg,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,0.63,AH Koffieroom cups,20 stuks,Nutri-Score C,False,True,,,3.2 g,496 kJ (120 kcal),,,,4.2 g,,,,,,10 g,,,,,,,,,,,,0 g,,,3 g,,7.3 g,,,
zuivel-plantaardig-en-eieren,4.99,Becel Original bakboter voordeelfles,"750 mlPrijs per LT € 6,65",,False,False,,,< 0.5 g,2630 kJ (628 kcal),,,,< 0.5 g,,,,,,71 g,720 µg,,,,,,,,12 mg,,,,28 g,33 g,,,8.8 g,,,
zuivel-plantaardig-en-eieren,2.99,Flower Farm Smeren zonder palmolie light (35%),"375 gPrijs per KG € 7,97",,False,False,,,0.1 g,1315 kJ (320 kcal),,,,0.5 g,,,,,,35 g,800 µg,,,,,,,,,,,1 g,,,,,8 g,,,
zuivel-plantaardig-en-eieren,1.75,AH Vloeibaar bewust,"0,5 lPrijs per LT € 3,50",Nutri-Score C,True,True,,,0 g,2590 kJ (630 kcal),,,,0 g,,,,,,70 g,584 µg,,,,,,,,38 mg,,,0 g,,,61 g,,8.6 g,,,
zuivel-plantaardig-en-eieren,1.39,AH Biologisch Kokosmelk,"200 mlPrijs per LT € 6,95",Nutri-Score D,True,True,,,1.5 g,750 kJ (180 kcal),,,,3.5 g,,,,,,18 g,,,,,,,,,,,,0 g,,,2 g,,16 g,,,
zuivel-plantaardig-en-eieren,2.29,Campina Vlaflip dubbel,"1 lPrijs per LT € 2,29",,False,False,,120 mg,3 g,419 kJ (99 kcal),,,,15.5 g,,,,,,2.7 g,,,,,,,,,,,,,,,,,1.9 g,,,
zuivel-plantaardig-en-eieren,1.59,AH Slagroom,"250 gPrijs per KG € 6,36",Nutri-Score D,False,True,,,2.2 g,1260 kJ (305 kcal),,,,11 g,,,,,,28 g,,,,,,,,,,,,0 g,6.8 g,0.8 g,,,20 g,,,
zuivel-plantaardig-en-eieren,1.55,Danio Luchtige kwark bosbes,"2 x 125 gPrijs per KG € 6,20",,False,False,,,4.6 g,118 kcal (497 kJ),,,,15.5 g,,,,,,4 g,,,,,,,,,,,,,,,,,2.6 g,,,
zuivel-plantaardig-en-eieren,3.99,Becel Original margarine,"500 gPrijs per KG € 7,98",,False,False,,,< 0.5 g,1665 kJ (404 kcal),,,,< 0.5 g,,,,,,45 g,800 µg,1.1 mg,180 µg,1.4 mg,,,1.4 mg,,9.5 mg,,,,13 g,23 g,,,9.3 g,,,
zuivel-plantaardig-en-eieren,1.49,Fage Total Griekse yoghurt 5%,"170 gPrijs per KG € 8,76",Nutri-Score A,False,False,,121 mg,9 g,389 kJ (93 kcal),,,,3.6 g,,,,,,5 g,,,,,,,,,,,,,,,,,3.6 g,,,
zuivel-plantaardig-en-eieren,2.79,Cornetto Mini classico,"6 x 60 mlNormale prijs per LT € 7,75",,False,False,,,3.8 g,328 kcal (1370 kJ),,,,37 g,,,,,,18 g,,,,,,,,,,,,,,,,,12 g,,,
zuivel-plantaardig-en-eieren,1.99,Campina Dubbelvla aardbei vanille smaak,"1 lPrijs per LT € 1,99",,False,False,,120 mg,2.8 g,386 kJ (92 kcal),,,,13.6 g,,,,,,2.8 g,,,,,,,,,,,,,,,,,1.8 g,,,
zuivel-plantaardig-en-eieren,3.49,Bona 100% Plantaardig,"500 gPrijs per KG € 6,98",,False,False,,,0 g,2219 kJ (530 kcal),,,,,,,,,,60 g,800 µg,,,,,,,,,,,,< 0.5 g,< 0.5 g,,,18 g,,,
zuivel-plantaardig-en-eieren,2.39,Vifit Goedemorgen! aardbei kiwi banaan,"1 lPrijs per LT € 2,39",,False,False,,120 mg,3.4 g,264 kJ (62 kcal),,,,8.8 g,,,,,,0.8 g,,,20 µg,0.14 mg,,,0.14 mg,,,,,1 g,,,,,0.5 g,,,
zuivel-plantaardig-en-eieren,1.25,Almhof Hoekje choco cookie vanille yoghurt,"150 gPrijs per KG € 8,33",,False,False,,,3.9 g,570 kJ (136 kcal),,,,16.4 g,,,,,,5.6 g,,,,,,,,,,,,,,,,,3.4 g,,,
zuivel-plantaardig-en-eieren,2.35,Activia Yoghurt aardbei,"4 x 125 gNormale prijs per KG € 4,70",Nutri-Score B,False,False,,141 mg,3.8 g,373 kJ (89 kcal),,,,12.1 g,,,,,,2.8 g,,,,,,,,,,,,0.2 g,,,,,2 g,,,
