Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.09,De Zaanse Hoeve Karnemelk,"1 lPrijs per LT € 1,09",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi1503/de-zaanse-hoeve-karnemelk,Inhoud en gewicht1 LiterPortiegrootte: 200 milliliterAantal porties: 5,,106.3 mg,3.1 g,121 kJ (29 kcal),,,,2.9 g,,,,,,0.5 g,,,,0.1 mg,,,,,,,,0 g,,,0.2 g,,0.3 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.29,AH Volle melk,"1 lPrijs per LT € 1,29",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi450535/ah-volle-melk,Inhoud en gewicht1 LiterPortiegrootte: 200 milliliterAantal porties: 5,,120 mg,3.4 g,274 kJ (66 kcal),,,,4.9 g,,,,,,3.6 g,,,,,,,,,,,,0 g,,,1.1 g,,2.5 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.59,AH Biologisch Volle yoghurt,"1 lPrijs per LT € 1,59",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi60746/ah-biologisch-volle-yoghurt,Inhoud en gewicht1 LiterPortiegrootte: 150 milliliterAantal porties: 6.5,,144 mg,4 g,259 kJ (62 kcal),,,,4.5 g,,,,,,3.1 g,,,,0.22 mg,,,,,,,,0 g,,,1 g,,2.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.19,De Zaanse Hoeve Magere yoghurt,"1 lPrijs per LT € 1,19",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi1519/de-zaanse-hoeve-magere-yoghurt,Inhoud en gewicht1 LiterPortiegrootte: 150 milliliterAantal porties: 6.5,,124 mg,3.4 g,118 kJ (28 kcal),,,,3.3 g,,,,,,0.1 g,,,,,,,,,,,,0 g,0 g,0 g,0 g,,0.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,2.29,Oatly! Haverdrank barista edition,"1 lNormale prijs per LT € 2,29",,False,False,https://www.ah.nl/producten/product/wi412158/oatly-haverdrank-barista-edition,Inhoud en gewicht1 Liter,,120 mg,1.1 g,257 kJ (61 kcal),,,22.5 µg,7.1 g,,,,,,3 g,,,,0.21 mg,,,,,,,,0.8 g,,,,,0.3 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,0.99,De Zaanse Hoeve Magere kwark,"500 gPrijs per KG € 1,98",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi451702/de-zaanse-hoeve-magere-kwark,Inhoud en gewicht500 GramPortiegrootte: 150 gramAantal porties: 3.5,,,8.5 g,213 kJ (50 kcal),,,,4 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.59,Campina Langlekker halfvolle melk,"1 lPrijs per LT € 1,59",,False,False,https://www.ah.nl/producten/product/wi469397/campina-langlekker-halfvolle-melk,Inhoud en gewicht1 LiterPortiegrootte: Per portie 200ml,,120 mg,3.7 g,204 kJ (48 kcal),,,,4.8 g,,,,,150 mg,1.5 g,,,,0.14 mg,,,,,,,,,,,,,1.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,0.99,AH Halfvolle koffiemelk,"465 mlPrijs per LT € 2,13",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi1108/ah-halfvolle-koffiemelk,Inhoud en gewicht500 Gram465 mlPortiegrootte: 7 milliliterAantal porties: 66,,,7.3 g,504 kJ (120 kcal),,,,13 g,,,,,,4.3 g,,,,,,,,,,,,0 g,1.2 g,0.1 g,,,3.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.39,AH Biologisch Houdbare halfvolle melk,"1 lPrijs per LT € 1,39",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi108655/ah-biologisch-houdbare-halfvolle-melk,Inhoud en gewicht1 LiterPortiegrootte: 200 milliliterAantal porties: 5,,120 mg,3.5 g,200 kJ (48 kcal),,,,5 g,,,,,,1.5 g,,,,,,,,,,,,0 g,,,0.4 g,,1.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.29,De Zaanse Hoeve Volle yoghurt,"1 lPrijs per LT € 1,29",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi118132/de-zaanse-hoeve-volle-yoghurt,Inhoud en gewicht1 LiterPortiegrootte: 150 milliliterAantal porties: 6.5,,120 mg,3.3 g,216 kJ (52 kcal),,,,2.9 g,,,,,,3 g,,,,,,,,,,,,0 g,,,0.9 g,,2.1 g,,
