Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,5.59,Becel Proactiv yoghurtdrink naturel,"0,6 lPrijs per LT € 9,32",,False,False,https://www.ah.nl/producten/product/wi217168/becel-proactiv-yoghurtdrink-naturel,Inhoud en gewicht8 Stuks. 600 Gram8 x 75 gPortiegrootte: Per portie van 75g,,,2.8 g,309 kJ (73 kcal),,,,11 g,,,,,,1.9 g,,0.22 mg,,,,,0.28 mg,,,,,,,,,,0.2 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,13.48,Verstegen Voor de gourmet,per pakket,,False,False,https://www.ah.nl/producten/product/wi547186/verstegen-voor-de-gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,7.74,AH Volle melk 6-pack,per stuk,,False,False,https://www.ah.nl/producten/product/wi523176/ah-volle-melk-6-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,4.99,Magnum Mini classic,"6 stuksPrijs per LT € 13,86",,False,False,https://www.ah.nl/producten/product/wi192596/magnum-mini-classic,Inhoud en gewicht6 Stuks. 330 MilliliterAantal porties: 6,,,3.4 g,326 kcal (1367 kJ),,,,31 g,,,,,,20 g,,,,,,,,,,,,,,,,,14 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,4.15,Cornetto Classico, 8 x 90 ml,,False,False,https://www.ah.nl/producten/product/wi209567/cornetto-classico,Inhoud en gewicht8 Stuks. 720 MilliliterAantal porties: 8,,,3.1 g,301 kcal (1264 kJ),,,,34 g,,,,,,17 g,,,,,,,,,,,,,,,,,13 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,6.99,Magnum Mini classic almond white,10 stuks,,False,False,https://www.ah.nl/producten/product/wi188173/magnum-mini-classic-almond-white,Inhoud en gewicht442 Gram. 550 MilliliterAantal porties: 10,,,4.7 g,1411 kJ (337 kcal),,,,32 g,,,,,,21 g,,,,,,,,,,,,,,,,,14 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,5.69,Magnum Double caramel mini,"360 mlPrijs per LT € 15,81",,False,False,https://www.ah.nl/producten/product/wi479747/magnum-double-caramel-mini,Inhoud en gewicht360 MilliliterAantal porties: 6,,,3.3 g,1444 kJ (346 kcal),,,,36 g,,,,,,20 g,,,,,,,,,,,,,,,,,15 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,5.49,AH Chantilly,16 stuks,Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi112567/ah-chantilly,Inhoud en gewicht1104 Gram1840 mlPortiegrootte: 69 gramAantal porties: 16,,,3.9 g,1312 kJ (314 kcal),,,,36 g,,,,,,17 g,,,,,,,,,,,,0.6 g,,,3.9 g,,12 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,6.85,Yakult Light 15-pack,15 x 65 ml,,False,False,https://www.ah.nl/producten/product/wi132887/yakult-light-15-pack,Inhoud en gewicht15 Stuks. 975 Milliliter15x65mlPortiegrootte: 65 ml flesje,,,1.3 g,171 kJ (41 kcal),,,,13.5 g,,,,,,0 g,,,,,,,,,2.77 mg,,,,,,,,0 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,5.69,Magnum Mini almond remix,6 stuks,,False,False,https://www.ah.nl/producten/product/wi515458/magnum-mini-almond-remix,Inhoud en gewicht330 MilliliterAantal porties: 6,,,5.2 g,360 kcal (1504 kJ),,,,32 g,,,,,,23 g,,,,,,,,,,,,,,,,,14 g,,
