Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
diepvries,5.99,Magnum Double caramel mini,"360 mlNormale prijs per LT € 16,64",,False,False,https://www.ah.nl/producten/product/wi479747/magnum-double-caramel-mini,,,3.3 g,1444 kJ (346 kcal),,,,36 g,,,,,,20 g,,,,,,,,,,,,,,,,,15 g,,
diepvries,3.55,Mars Ice cream,"240 gPrijs per KG € 14,79",,False,False,https://www.ah.nl/producten/product/wi515457/mars-ice-cream,,,3 g,1114 kJ (266 kcal),,,,32 g,,,,,,14 g,,,,,,,,,,,,,,,,,8.4 g,,
diepvries,1.12,AH Chocosticks,12 stuks,Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi493709/ah-chocosticks,,,1.5 g,971 kJ (233 kcal),,,,25 g,,,,,,14 g,,,,,,,,,,,,0.3 g,,,1.8 g,,12 g,,
diepvries,3.49,Dr. Oetker Ristorante pizza diavola,"350 gPrijs per KG € 9,97",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi514006/dr-oetker-ristorante-pizza-diavola,,,9.1 g,989 kJ (236 kcal),,,,24 g,,,,,,11 g,,,,,,,,,,,,2.3 g,,,,,3.9 g,,
diepvries,8.99,AH Kabeljauwfilet,"675 gPrijs per KG € 13,32",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi121478/ah-kabeljauwfilet,,,18 g,317 kJ (75 kcal),,,,0 g,,,,,,0.3 g,,,,,,,,,,,,0 g,,,0.2 g,,0.1 g,,
diepvries,2.79,AH Kibbeling,"350 gPrijs per KG € 7,97",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi121487/ah-kibbeling,,,7.7 g,815 kJ (195 kcal),,,,16 g,,,,,,11 g,,,,,,,,,,,,0.6 g,,,7.5 g,,1.3 g,,
diepvries,3.05,Bonduelle Haricots verts extra fijn,"300 gNormale prijs per KG € 10,17",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi162738/bonduelle-haricots-verts-extra-fijn,,,2 g,133 kJ (32 kcal),,,,3.9 g,,,,,,0.2 g,,,35.2 µg,,,,,,,,,3.1 g,,,,,0.1 g,,
diepvries,5.49,AH Chantilly,16 stuks,Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi112567/ah-chantilly,,,3.9 g,1312 kJ (314 kcal),,,,36 g,,,,,,17 g,,,,,,,,,,,,0.6 g,,,3.9 g,,12 g,,
diepvries,5.45,Iglo Roerbaksensatie paella kipfilet garnalen,"450 gPrijs per KG € 12,11",,False,False,https://www.ah.nl/producten/product/wi186928/iglo-roerbaksensatie-paella-kipfilet-garnalen,,,3.8 g,399 kJ (95 kcal),,,,14 g,,,,,,2.4 g,,,,,,,,,,,,1 g,,,,,1.2 g,,
diepvries,2.29,Mora Frikandellen xtra,5 x 80 g,,False,False,https://www.ah.nl/producten/product/wi191454/mora-frikandellen-xtra,,,13 g,904 kJ (218 kcal),,,,4.7 g,,,,,,16 g,,,,,,,,,,,,1.4 g,,,,,5.9 g,,
diepvries,2.05,Beyerlander Dunne airfryer frites,"500 gPrijs per KG € 4,10",,False,False,https://www.ah.nl/producten/product/wi413198/beyerlander-dunne-airfryer-frites,,,2.4 g,681 kJ (162 kcal),,,,27 g,,,,,,4.4 g,,,,,,,,,,,,2.3 g,,,,,0.6 g,,
diepvries,1.89,AH Bladerdeeg roomboter,10 stuks,Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi449579/ah-bladerdeeg-roomboter,,,5.8 g,1594 kJ (382 kcal),,,,37 g,,,,,,23 g,,,,,,,,,,,,1.9 g,,,6.2 g,,16 g,,
diepvries,2.75,Aviko Franse frites,"1 kgPrijs per KG € 2,75",,False,False,https://www.ah.nl/producten/product/wi169185/aviko-franse-frites,,,2.5 g,629 kJ (150 kcal),,,,24 g,,,,,,4.5 g,,,,,,,,,,,,2.5 g,,,,,2.3 g,,
diepvries,2.99,Iglo Fijngehakte spinazie met boursin,"450 gPrijs per KG € 6,64",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi171351/iglo-fijngehakte-spinazie-met-boursin,,,3.3 g,369 kJ (89 kcal),,,,2 g,,,,,,7.1 g,472 µg,,,,,,,,,,560 µg,2 g,,,,,4.6 g,,
diepvries,2.49,AH Gegrilde groenten,"450 gPrijs per KG € 5,53",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi365662/ah-gegrilde-groenten,,,1.6 g,234 kJ (56 kcal),,,,5.4 g,,,,,,2.4 g,,,,,,,,,,,,3.3 g,,,2.1 g,,0.3 g,,
diepvries,5.99,AH Oven party mix,36 stuks,Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi474077/ah-oven-party-mix,,,9.5 g,1125 kJ (270 kcal),,,,21 g,,,,,,16 g,,,,,,,,,,,,1.5 g,,,11 g,,4 g,,
diepvries,4.25,Mora Oven mini frikandellen,20 stuks,,False,False,https://www.ah.nl/producten/product/wi388894/mora-oven-mini-frikandellen,,,15 g,928 kJ (223 kcal),,,,6.3 g,,,,,,15 g,,,,,,,,,,,,,,,,,4.9 g,,
diepvries,6.99,Magnum Mini classic almond white,10 stuks,,False,False,https://www.ah.nl/producten/product/wi188173/magnum-mini-classic-almond-white,,,4.7 g,1411 kJ (337 kcal),,,,32 g,,,,,,21 g,,,,,,,,,,,,,,,,,14 g,,
diepvries,4.25,Mora Oven goudse kaassoufflé,"280 gPrijs per KG € 15,18",,False,False,https://www.ah.nl/producten/product/wi377911/mora-oven-goudse-kaassouffle,,,8 g,1518 kJ (364 kcal),,,,31 g,,,,,,23 g,,,,,,,,,,,,,,,,,8.8 g,,
diepvries,3.19,Iglo Roerbak groente idee italiaans,"480 gPrijs per KG € 6,65",,False,False,https://www.ah.nl/producten/product/wi434487/iglo-roerbak-groente-idee-italiaans,,,1.5 g,229 kJ (55 kcal),,,,4.9 g,,,,,192 mg,2.7 g,359 µg,,28 µg,,,,,25 mg,,,15 µg,2.5 g,,,,,1.8 g,,
diepvries,3.09,Iglo Ocean cuisine visschnitzels,"4 x 75 gPrijs per KG € 10,30",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi191097/iglo-ocean-cuisine-visschnitzels,,,11 g,1001 kJ (239 kcal),,,,19 g,,,,,,13 g,,,,,,,,,,,,1.2 g,,,,,1.5 g,,
diepvries,4.29,Dr. Oetker The good baker pizza spinach,"350 gPrijs per KG € 12,26",Nutri-Score B,True,True,https://www.ah.nl/producten/product/wi506633/dr-oetker-the-good-baker-pizza-spinach,,,5.5 g,860 kJ (205 kcal),,,,26 g,,,,,,7.9 g,,,,,,,,,,,,3.7 g,,,,,3.2 g,,
diepvries,1.25,AH Vlaamse friet,"750 gPrijs per KG € 1,67",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi195094/ah-vlaamse-friet,,,2.5 g,655 kJ (155 kcal),,,,23 g,,,,,,5.5 g,,,,,,,,,,,,2.5 g,,,5 g,,0.6 g,,
diepvries,4.99,Magnum Mini classic,"6 stuksNormale prijs per LT € 13,86",,False,False,https://www.ah.nl/producten/product/wi192596/magnum-mini-classic,,,3.4 g,326 kcal (1367 kJ),,,,31 g,,,,,,20 g,,,,,,,,,,,,,,,,,14 g,,
diepvries,1.29,AH Bladspinazie gesneden deelblokjes,"450 gPrijs per KG € 2,87",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi67746/ah-bladspinazie-gesneden-deelblokjes,,,2 g,118 kJ (28 kcal),,,,2 g,,,,,,0.6 g,,,,,,,,,,,,3.5 g,,,0.5 g,,0.1 g,,
diepvries,5.69,Mora Frikandellen xtra grootverpakking,20 stuks,,False,False,https://www.ah.nl/producten/product/wi226453/mora-frikandellen-xtra-grootverpakking,,,13 g,904 kJ (218 kcal),,,,4.7 g,,,,,,16 g,,,,,,,,,,,,1.4 g,,,,,5.9 g,,
diepvries,2.99,Bonduelle Groenten voor soep pompoen & wortel,"600 gNormale prijs per KG € 4,98",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi509502/bonduelle-groenten-voor-soep-pompoen-en-wortel,,,1 g,169 kJ (40 kcal),,,,7 g,,,,,,0.4 g,,,,,,,,,,,,2.3 g,,,,,0.1 g,,
diepvries,5.49,Dr. Oetker Big americans xl pizza double pepperoni,"565 gPrijs per KG € 9,72",,False,False,https://www.ah.nl/producten/product/wi421863/dr-oetker-big-americans-xl-pizza-double-pepperoni,,,11 g,1086 kJ (259 kcal),,,,28 g,,,,,,11 g,,,,,,,,,,,,,,,,,5.7 g,,
diepvries,3.65,Smuldier Vlees compleet,"1,2 kgPrijs per KG € 3,04",,False,False,https://www.ah.nl/producten/product/wi494419/smuldier-vlees-compleet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,1.89,Mora Varkenssaté pittige pindasaus,"160 gPrijs per KG € 11,81",,False,False,https://www.ah.nl/producten/product/wi408981/mora-varkenssate-pittige-pindasaus,,,14 g,849 kJ (204 kcal),,,,7.6 g,,,,,,13 g,,,,,,,,,,,,,,,,,2.7 g,,
diepvries,2.29,AH Krokante pizza Hawaii,per stuk,Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi465686/ah-krokante-pizza-hawaii,,,9.8 g,951 kJ (227 kcal),,,,26 g,,,,,,8.8 g,,,,,,,,,,,,2.1 g,,,5.7 g,,2.8 g,,
diepvries,1.69,AH Doosje met zomerfruit,"250 gPrijs per KG € 6,76",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi170001/ah-doosje-met-zomerfruit,,,1 g,291 kJ (69 kcal),,,,13 g,,,,,,0.3 g,,,,,,,,,,,,5.2 g,,,0.2 g,,0.04 g,,
diepvries,1.75,Bonduelle Erwtjes en worteltjes,"400 gNormale prijs per KG € 4,38",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi226363/bonduelle-erwtjes-en-worteltjes,,,2.7 g,209 kJ (50 kcal),,,,6.9 g,,,,,,0.4 g,,,,,,,,,,,,3.9 g,,,,,0.1 g,,
diepvries,1.99,AH Doosje met perzikpartjes,"250 gPrijs per KG € 7,96",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi441705/ah-doosje-met-perzikpartjes,,,0.7 g,179 kJ (42 kcal),,,,8.6 g,,,,,,0.1 g,,,,,,,,,,,,2.1 g,,,0 g,,0 g,,
diepvries,2.99,AH Diepvries saucijzenbroodjes,4 stuks,Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi471467/ah-diepvries-saucijzenbroodjes,,,7.2 g,1315 kJ (316 kcal),,,,24 g,,,,,,21 g,,,,,,,,,,,,0.9 g,,,8.8 g,,12 g,,
diepvries,3.49,Dr. Oetker Ristorante pizza bolognese,"375 gPrijs per KG € 9,31",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi514007/dr-oetker-ristorante-pizza-bolognese,,,8.4 g,840 kJ (200 kcal),,,,23 g,,,,,,7.8 g,,,,,,,,,,,,2.3 g,,,,,2.2 g,,
diepvries,4.79,Dr. Oetker Big americans pizza Hawaii,"460 gPrijs per KG € 10,41",,False,False,https://www.ah.nl/producten/product/wi62760/dr-oetker-big-americans-pizza-hawaii,,,8.6 g,903 kJ (214 kcal),,,,32 g,,,,,,5.4 g,,,,,,,,,,,,,,,,,3 g,,
diepvries,3.79,Dr. Oetker Mini pizza salami,"4 x 80 gPrijs per KG € 11,84",,False,False,https://www.ah.nl/producten/product/wi165619/dr-oetker-mini-pizza-salami,,,9.8 g,1113 kJ (266 kcal),,,,26 g,,,,,,13 g,,,,,,,,,,,,,,,,,6 g,,
diepvries,2.49,Aviko SuperCrunch airfryer dikke friet,"750 gPrijs per KG € 3,32",,False,False,https://www.ah.nl/producten/product/wi413197/aviko-supercrunch-airfryer-dikke-friet,,,2.5 g,585 kJ (140 kcal),,,,23 g,,,,,,3.5 g,,,,,,,,,,,,2.5 g,,,,,0.4 g,,
diepvries,4.99,Magnum Mini almond,6 stuks,,False,False,https://www.ah.nl/producten/product/wi162681/magnum-mini-almond,,,4.7 g,337 kcal (1411 kJ),,,,32 g,,,,,,21 g,,,,,,,,,,,,,,,,,13 g,,
diepvries,2.39,AH Schepijs bourbon vanille,"2 lPrijs per LT € 1,20",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi421718/ah-schepijs-bourbon-vanille,,,2.7 g,916 kJ (219 kcal),,,,25 g,,,,,,12 g,,,,,,,,,,,,0.1 g,,,1.5 g,,10 g,,
diepvries,5.19,Magnum Mini white chocolate & cookies,"330 mlNormale prijs per LT € 15,73",,False,False,https://www.ah.nl/producten/product/wi451165/magnum-mini-white-chocolate-en-cookies,,,4.6 g,329 kcal (1379 kJ),,,,33 g,,,,,,20 g,,,,,,,,,,,,,,,,,13 g,,
diepvries,2.29,AH Mini fruit ijsjes,15 stuks,,False,False,https://www.ah.nl/producten/product/wi139102/ah-mini-fruit-ijsjes,,,0.1 g,365 kJ (87 kcal),,,,21 g,,,,,,0 g,,,,,,,,,,,,0.1 g,0 g,0 g,,,0 g,,
diepvries,2.69,AH Doosje met passievruchtblokjes,"250 gPrijs per KG € 10,76",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi441707/ah-doosje-met-passievruchtblokjes,,,2.8 g,239 kJ (58 kcal),,,,5.7 g,,,,,,0.4 g,,,,,,,,,,,,10 g,,,0.2 g,,0.1 g,,
diepvries,3.29,Mora Originals Kipkorn,5 stuks,,False,False,https://www.ah.nl/producten/product/wi169011/mora-originals-kipkorn,,,11 g,1306 kJ (314 kcal),,,,15 g,,,,,,23 g,,,,,,,,,,,,,,,,,7.5 g,,
diepvries,4.25,Mora Oven en airfryer hapjes mix,"320 gPrijs per KG € 13,28",,False,False,https://www.ah.nl/producten/product/wi459524/mora-oven-en-airfryer-hapjes-mix,,,8 g,1041 kJ (250 kcal),,,,20 g,,,,,,15 g,,,,,,,,,,,,,,,,,5.5 g,,
diepvries,2.99,AH Oven mini kaassoufflé,10 stuks,Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi459953/ah-oven-mini-kaassouffle,,,8.2 g,1496 kJ (358 kcal),,,,33 g,,,,,,21 g,,,,,,,,,,,,2.3 g,,,14 g,,7.8 g,,
diepvries,1.75,Rodi Pens met hart darmflora+,"400 gPrijs per KG € 4,38",,False,False,https://www.ah.nl/producten/product/wi489291/rodi-pens-met-hart-darmflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,3.29,Iglo Fish burger classic,"2 stuksPrijs per KG € 14,49",,False,False,https://www.ah.nl/producten/product/wi231914/iglo-fish-burger-classic,,,12 g,855 kJ (204 kcal),,,,22 g,,,,,,7.3 g,,,,,,,,,,,,0.9 g,,,,,0.6 g,,
diepvries,4.45,Iglo Ping & klaar gegrilde kipfilet met rsti,"390 gPrijs per KG € 11,41",,False,False,https://www.ah.nl/producten/product/wi417029/iglo-ping-en-klaar-gegrilde-kipfilet-met-rsti,,,5.6 g,557 kJ (133 kcal),,,,15 g,,,,,,5.1 g,,,,,,,,,,,,2.3 g,,,,,1.7 g,,
diepvries,2.39,Ola Party Mix,8 stuks,,False,False,https://www.ah.nl/producten/product/wi493729/ola-party-mix,,,< 0.5 g,109 kcal (458 kJ),,,,23 g,,,,,,1.6 g,,,,,,,,,,,,,,,,,1 g,,
diepvries,3.99,Iglo Vissticks omega-3,"10 x 30 gNormale prijs per KG € 13,30",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi211934/iglo-vissticks-omega-3,,,13 g,863 kJ (206 kcal),,,,18 g,,,,,,8.9 g,,,,,,,,,,,,0.8 g,,,,,0.7 g,,
diepvries,4.59,Dr. Oetker Ristorante pizza salami glutenvrij,"315 gPrijs per KG € 14,57",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi401986/dr-oetker-ristorante-pizza-salami-glutenvrij,,,11 g,1047 kJ (250 kcal),,,,26 g,,,,,,11 g,,,,,,,,,,,,1.6 g,,,,,4.7 g,,
diepvries,3.49,Mora Originals carrero,4 stuks,,False,False,https://www.ah.nl/producten/product/wi185420/mora-originals-carrero,,,13 g,1125 kJ (271 kcal),,,,6.5 g,,,,,,21 g,,,,,,,,,,,,2.1 g,,,,,7.5 g,,
diepvries,1.55,AH Prei a la creme deelblokjes,"450 gPrijs per KG € 3,44",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi63686/ah-prei-a-la-creme-deelblokjes,,,1.6 g,220 kJ (53 kcal),,,,5.3 g,,,,,,2.4 g,,,,,,,,,,,,1.7 g,,,1.6 g,,0.8 g,,
diepvries,1.75,Mora Broodje cheeseburger,"130 gPrijs per KG € 13,46",,False,False,https://www.ah.nl/producten/product/wi420341/mora-broodje-cheeseburger,,,18 g,921 kJ (219 kcal),,,,21 g,,,,,,6.3 g,,,,,,,,,,,,,,,,,2.7 g,,
diepvries,1.95,Ben & Jerry's Chocolate fudge brownie,"100 mlPrijs per LT € 19,50",,False,False,https://www.ah.nl/producten/product/wi515697/ben-en-jerry-s-chocolate-fudge-brownie,,,4.3 g,255 kcal (1069 kJ),,,,31 g,,,,,,12 g,,,,,,,,,,,,,,,,,7.5 g,,
diepvries,3.45,Nestlé Kaktus,"450 mlPrijs per LT € 7,67",,False,False,https://www.ah.nl/producten/product/wi429604/nestle-kaktus,,,0.2 g,521 kJ (123 kcal),,,,24.3 g,,,,,,2.7 g,,,,,,,,,,,,0.3 g,,,,,2.3 g,,
diepvries,4.25,Mora Oven rundvlees kroketten,4 stuks,,False,False,https://www.ah.nl/producten/product/wi369177/mora-oven-rundvlees-kroketten,,,7.8 g,1041 kJ (250 kcal),,,,20 g,,,,,,15 g,,,,,,,,,,,,,,,,,5.5 g,,
diepvries,4.59,Dr. Oetker Ristorante pizza mozzarella glutenvrij,"370 gPrijs per KG € 12,41",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi401987/dr-oetker-ristorante-pizza-mozzarella-glutenvrij,,,10 g,963 kJ (230 kcal),,,,22 g,,,,,,11 g,,,,,,,,,,,,1.4 g,,,,,4.8 g,,
diepvries,1.49,Hertog Ijssalon mini aardbeien meringue,"200 mlPrijs per LT € 7,45",,False,False,https://www.ah.nl/producten/product/wi209566/hertog-ijssalon-mini-aardbeien-meringue,,,2.2 g,179 kcal (751 kJ),,,,28 g,,,,,,6.2 g,,,,,,,,,,,,,,,,,5.6 g,,
diepvries,1.69,AH Hollands groentepannetje,"450 gPrijs per KG € 3,76",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi66126/ah-hollands-groentepannetje,,,2.8 g,458 kJ (110 kcal),,,,11 g,,,,,,5.4 g,,,,,,,,,,,,2.9 g,,,3.5 g,,1.9 g,,
diepvries,2.99,AH Citroenschijfjes,"500 gPrijs per KG € 5,98",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi438842/ah-citroenschijfjes,,,0.8 g,212 kJ (51 kcal),,,,7.9 g,,,,,,0.9 g,,,,,,,,,,,,3.9 g,,,0.1 g,,0.1 g,,
diepvries,1.99,Dr. Oetker Bistro baguette salami,"250 gPrijs per KG € 7,96",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi146489/dr-oetker-bistro-baguette-salami,,,8.9 g,972 kJ (232 kcal),,,,28 g,,,,,,9 g,,,,,,,,,,,,2.4 g,,,,,3 g,,
diepvries,5.79,Magnum Classic,"6 stuksNormale prijs per LT € 8,77",,False,False,https://www.ah.nl/producten/product/wi429644/magnum-classic,,,3.3 g,302 kcal (1266 kJ),,,,30 g,,,,,,18 g,,,,,,,,,,,,,,,,,13 g,,
diepvries,2.39,AH Chantilly karamel,6 stuks,Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi132554/ah-chantilly-karamel,,,3.7 g,1244 kJ (297 kcal),,,,41 g,,,,,,13 g,,,,,,,,,,,,0.4 g,,,2.9 g,,9 g,,
diepvries,1.99,AH Mini loempia met kip,"10 stuksPrijs per KG € 9,95",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi183227/ah-mini-loempia-met-kip,,,8.5 g,1125 kJ (269 kcal),,,,26 g,,,,,,14 g,,,,,,,,,,,,2.5 g,,,11 g,,2.7 g,,
diepvries,3.39,Iglo Roerbak groente idee boerenmix,"400 gPrijs per KG € 8,48",,False,False,https://www.ah.nl/producten/product/wi468436/iglo-roerbak-groente-idee-boerenmix,,,2.1 g,307 kJ (74 kcal),,,,4.8 g,,,,,171 mg,4.5 g,862 µg,0.09 mg,28 µg,,,,,17 mg,,,21 µg,2.9 g,,,,,2.8 g,,
diepvries,1.75,AH Doosje met granaatappelpittjes,"250 gPrijs per KG € 7,00",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi217024/ah-doosje-met-granaatappelpittjes,,,1.6 g,389 kJ (92 kcal),,,,17 g,,,,,,1.1 g,,,,,,,,,,,,4 g,,,0.2 g,,0.2 g,,
diepvries,3.29,Mora Viandel,5 stuks,,False,False,https://www.ah.nl/producten/product/wi189106/mora-viandel,,,9.9 g,1026 kJ (246 kcal),,,,17 g,,,,,,15 g,,,,,,,,,,,,,,,,,5.5 g,,
diepvries,3.79,Snickers Ice cream,"273 gPrijs per KG € 13,88",,False,False,https://www.ah.nl/producten/product/wi515730/snickers-ice-cream,,,5.9 g,1425 kJ (341 kcal),,,,34 g,,,,,,20 g,,,,,,,,,,,,,,,,,9.4 g,,
diepvries,1.99,Bonduelle Broccoli rijst,"400 gNormale prijs per KG € 4,98",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi453743/bonduelle-broccoli-rijst,,,1.8 g,102 kJ (24 kcal),,,,2.1 g,,,,,,0.4 g,,,52 µg,,,,,,,,,2.6 g,,,,,0.1 g,,
diepvries,2.39,AH Chantilly aardbei,"6 stuksPrijs per LT € 3,62",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi192613/ah-chantilly-aardbei,,,2.7 g,1138 kJ (271 kcal),,,,40 g,,,,,,11 g,,,,,,,,,,,,0.6 g,,,2.2 g,,7.5 g,,
diepvries,2.75,Ola Raket,9 stuks,,False,False,https://www.ah.nl/producten/product/wi1884/ola-raket,,,< 0.5 g,75 kcal (320 kJ),,,,18 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,< 0.5 g,,
diepvries,0.93,AH Spinazie fijn gesneden,"750 gPrijs per KG € 1,24",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi162711/ah-spinazie-fijn-gesneden,,,2 g,118 kJ (28 kcal),,,,2 g,,,,,,0.6 g,,,,,,,,,,,,3.5 g,,,0.5 g,,0.1 g,,
diepvries,4.39,AH Kabeljauwhaasje,"250 gPrijs per KG € 19,51",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi365666/ah-kabeljauwhaasje,,,18 g,317 kJ (75 kcal),,,,0 g,,,,,,0.3 g,,,,,,,,,,,,0 g,,,0.2 g,,0.1 g,,
diepvries,4.49,Hertog Ijssalon drie chocolades,"900 mlPrijs per LT € 4,99",,False,False,https://www.ah.nl/producten/product/wi221373/hertog-ijssalon-drie-chocolades,,,3.6 g,216 kcal (905 kJ),,,,29 g,,,,,,8.9 g,,,,,,,,,,,,,,,,,7.4 g,,
diepvries,2.79,AH Diepvries ham kaas croissants,4 stuks,Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi471465/ah-diepvries-ham-kaas-croissants,,,8.4 g,1310 kJ (313 kcal),,,,31 g,,,,,,17 g,,,,,,,,,,,,1.4 g,,,6.4 g,,9 g,,
diepvries,2.99,Ardo Paprika reepjes,"1 kgPrijs per KG € 2,99",,False,False,https://www.ah.nl/producten/product/wi97884/ardo-paprika-reepjes,,,1 g,120 kJ (29 kcal),,,,4.7 g,,,,,,0.3 g,,,,,,,,,,,,1.6 g,,,,,0.1 g,,
diepvries,4.49,Iglo Roerbaksensatie tagliatelle funghi,"450 gPrijs per KG € 9,98",,False,False,https://www.ah.nl/producten/product/wi233418/iglo-roerbaksensatie-tagliatelle-funghi,,,5 g,725 kJ (173 kcal),,,,19 g,,,,,,8.2 g,,,,,,,,,,,,1.7 g,,,,,3 g,,
diepvries,7.19,AH Reuzengarnalen rauw en ongepeld,"450 gPrijs per KG € 15,98",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi97361/ah-reuzengarnalen-rauw-en-ongepeld,,,17 g,315 kJ (74 kcal),,,,0 g,,,,,,0.7 g,,,,,,,,,,,,0 g,,,0.5 g,,0.2 g,,
diepvries,2.29,AH Almond choco's,6 stuks,Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi408213/ah-almond-choco-s,,,4.7 g,1411 kJ (338 kcal),,,,32 g,,,,,,21 g,,,,,,,,,,,,1.2 g,,,7.3 g,,13 g,,
diepvries,4.45,Solero exotic,"3 stuksPrijs per LT € 16,48",,False,False,https://www.ah.nl/producten/product/wi226471/solero-exotic,,,1.7 g,144 kcal (605 kJ),,,,27 g,,,,,,3.1 g,,,,,,,,,,,,,,,,,2.8 g,,
diepvries,4.89,Dr. Oetker La mia grande pizza salami piccante 29cm,"380 gPrijs per KG € 12,87",,False,False,https://www.ah.nl/producten/product/wi476434/dr-oetker-la-mia-grande-pizza-salami-piccante-29cm,,,12 g,1078 kJ (257 kcal),,,,28 g,,,,,,10 g,,,,,,,,,,,,2.1 g,,,,,4.8 g,,
diepvries,2.15,Koopmans Bladerdeeg roomboter,"10 plakjesPrijs per KG € 4,78",,False,False,https://www.ah.nl/producten/product/wi1243/koopmans-bladerdeeg-roomboter,,,5.2 g,1570 kJ (375 kcal),,,,37 g,,,,,,23 g,,,,,,,,,,,,,,,,,16 g,,
diepvries,2.79,Aviko Aardappelpuree,"750 gPrijs per KG € 3,72",,False,False,https://www.ah.nl/producten/product/wi489054/aviko-aardappelpuree,,,1.9 g,380 kJ (90 kcal),,,,14 g,,,,,,2.6 g,,,,,,,,,,,,1.5 g,,,,,1.8 g,,
diepvries,4.99,Crosta & Mollica Pizza margherita,per stuk,,False,False,https://www.ah.nl/producten/product/wi514072/crosta-en-mollica-pizza-margherita,,,10 g,969 kJ (230 kcal),,,,30 g,,,,,,7.3 g,,,,,,,,,,,,2.3 g,,,,,3.3 g,,
diepvries,2.65,Bonduelle Sugar snaps,"300 gNormale prijs per KG € 8,83",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi213907/bonduelle-sugar-snaps,,,2.3 g,200 kJ (48 kcal),,,,7.4 g,,,,,,0.3 g,,,53.4 µg,,,,,27.9 mg,,,,3 g,,,,,0.1 g,,
diepvries,2.29,AH Krokante pizza speciaal,per stuk,Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi462809/ah-krokante-pizza-speciaal,,,11 g,1074 kJ (256 kcal),,,,25 g,,,,,,12 g,,,,,,,,,,,,2.2 g,,,7.2 g,,4.6 g,,
diepvries,2.39,AH Krokante pizza tonijn,per stuk,Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi465687/ah-krokante-pizza-tonijn,,,10 g,1001 kJ (239 kcal),,,,24 g,,,,,,11 g,,,,,,,,,,,,2 g,,,8.4 g,,2.9 g,,
diepvries,3.99,Dr. Oetker Ristorante pizza spinazie,"390 gPrijs per KG € 10,23",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi514000/dr-oetker-ristorante-pizza-spinazie,,,7.2 g,901 kJ (215 kcal),,,,21 g,,,,,,11 g,,,,,,,,,,,,2.3 g,,,,,2.8 g,,
